id,farmer_id,soil_sample_id,plot_dag_number,remarks,created_at,updated_at
48842,65669,67321,74,,2016-04-02 07:13:36.935561,2016-04-02 07:13:36.935561
48843,65670,67321,74,,2016-04-02 07:13:36.942896,2016-04-02 07:13:36.942896
48880,65707,67331,4723,,2016-04-02 07:59:14.146751,2016-04-02 07:59:14.146751
48881,65708,67331,,,2016-04-02 07:59:14.154158,2016-04-02 07:59:14.154158
48882,65709,67331,,,2016-04-02 07:59:14.161167,2016-04-02 07:59:14.161167
48883,65710,67331,,,2016-04-02 07:59:14.168748,2016-04-02 07:59:14.168748
48884,65711,67331,,,2016-04-02 07:59:14.175562,2016-04-02 07:59:14.175562
48956,65783,67452,1950,,2016-04-03 10:45:28.615140,2016-04-03 10:45:28.615140
48885,65712,67331,4723,,2016-04-02 08:01:27.102238,2016-04-02 08:01:27.102238
48886,65713,67331,4723,,2016-04-02 08:01:27.106054,2016-04-02 08:01:27.106054
48887,65714,67331,4723,,2016-04-02 08:01:27.109542,2016-04-02 08:01:27.109542
48952,65779,67448,12,,2016-04-03 10:41:16.238128,2016-04-03 10:41:16.238128
48955,65782,67451,592258701263,,2016-04-03 10:44:25.392928,2016-04-03 10:44:25.392928
48936,65763,67432,00,,2016-04-03 10:17:23.585880,2016-04-03 10:17:23.585880
118868,135700,86277,137,,2016-05-17 07:34:48.199028,2016-05-17 07:34:48.199028
119085,135917,86332,205,,2016-05-17 07:49:59.453721,2016-05-17 07:49:59.453721
119053,135885,86320,199,,2016-05-17 07:47:18.509222,2016-05-17 07:47:18.509222
118950,135782,86299,170,,2016-05-17 07:41:02.441736,2016-05-17 07:41:02.441736
120696,137528,86752,107,,2016-05-17 11:07:05.544354,2016-05-17 11:07:05.544354
121138,137970,86870,177,,2016-05-17 12:07:32.603716,2016-05-17 12:07:32.603716
119928,136760,86534,302,,2016-05-17 09:20:26.437005,2016-05-17 09:20:26.437005
119935,136767,86536,129,,2016-05-17 09:22:04.872991,2016-05-17 09:22:04.872991
121117,137949,86856,300,,2016-05-17 11:57:38.176671,2016-05-17 11:57:38.176671
121148,137980,86879,224,,2016-05-17 12:15:16.052443,2016-05-17 12:15:16.052443
120916,137748,86785,454,,2016-05-17 11:26:11.544198,2016-05-17 11:26:11.544198
121144,137976,86876,193,,2016-05-17 12:12:06.002716,2016-05-17 12:12:06.002716
127488,144320,88195,09,,2016-05-19 10:14:12.821013,2016-05-19 10:14:12.821013
126789,143621,88042,15,,2016-05-19 06:53:39.825523,2016-05-19 06:53:39.825523
126664,143496,88018,02,,2016-05-19 06:31:59.216623,2016-05-19 06:31:59.216623
127216,144048,88131,15,,2016-05-19 09:16:47.275315,2016-05-19 09:16:47.275315
127460,144292,88188,06,,2016-05-19 10:09:40.504243,2016-05-19 10:09:40.504243
127191,144023,88124,12,,2016-05-19 09:01:16.243877,2016-05-19 09:01:16.243877
127345,144177,88156,15,,2016-05-19 09:50:47.231605,2016-05-19 09:50:47.231605
157632,174464,96669,13,,2016-05-31 06:28:06.725093,2016-05-31 06:28:06.725093
158377,175209,96865,28,,2016-05-31 07:59:34.082544,2016-05-31 07:59:34.082544
158368,175200,96857,27,,2016-05-31 07:57:53.653102,2016-05-31 07:57:53.653102
230973,247805,119785,339,,2016-06-22 06:57:06.224941,2016-06-22 06:57:06.224941
22031,22031,19351,113,,2016-01-02 05:23:37.000000,2016-01-02 05:23:37.000000
22387,22387,19687,71,,2016-01-02 07:13:11.000000,2016-01-02 07:13:11.000000
23289,23289,20452,320,,2016-01-04 04:10:14.000000,2016-01-04 04:10:14.000000
29171,29171,25629,107,,2016-01-13 04:19:40.000000,2016-01-13 04:19:40.000000
29210,29210,25667,1037,,2016-01-13 05:52:25.000000,2016-01-13 05:52:25.000000
29258,29258,25711,321,,2016-01-13 06:27:46.000000,2016-01-13 06:27:46.000000
29496,29496,25964,80,,2016-01-13 08:24:06.000000,2016-01-13 08:24:06.000000
30090,30090,26582,285,,2016-01-14 07:49:27.000000,2016-01-14 07:49:27.000000
48926,65753,67422,2216,,2016-04-03 09:51:13.685309,2016-04-03 09:51:13.685309
48927,65754,67423,1603,,2016-04-03 09:52:56.236112,2016-04-03 09:52:56.236112
48930,65757,67426,1047,,2016-04-03 10:02:38.174312,2016-04-03 10:02:38.174312
48934,65761,67430,00,,2016-04-03 10:15:13.019111,2016-04-03 10:15:13.019111
48967,65794,67462,1779,,2016-04-03 10:56:25.846477,2016-04-03 10:56:25.846477
48848,65675,67323,323,,2016-04-02 07:22:46.477231,2016-04-02 07:22:46.477231
48849,65676,67323,323,,2016-04-02 07:22:46.486191,2016-04-02 07:22:46.486191
48850,65677,67323,323,,2016-04-02 07:22:46.494109,2016-04-02 07:22:46.494109
48851,65678,67323,323,,2016-04-02 07:22:46.502141,2016-04-02 07:22:46.502141
48872,65699,67329,89,,2016-04-02 07:49:09.527360,2016-04-02 07:49:09.527360
48873,65700,67329,89,,2016-04-02 07:49:09.535929,2016-04-02 07:49:09.535929
48874,65701,67329,89,,2016-04-02 07:49:09.546926,2016-04-02 07:49:09.546926
48875,65702,67329,89,,2016-04-02 07:49:09.558819,2016-04-02 07:49:09.558819
48937,65764,67433,00,,2016-04-03 10:18:36.249854,2016-04-03 10:18:36.249854
48954,65781,67450,144,,2016-04-03 10:43:26.622508,2016-04-03 10:43:26.622508
48944,65771,67440,113,,2016-04-03 10:31:46.274355,2016-04-03 10:31:46.274355
85263,102095,78171,53,,2016-05-05 10:44:59.672325,2016-05-05 10:44:59.672325
85264,102096,78171,53,,2016-05-05 10:44:59.676246,2016-05-05 10:44:59.676246
85265,102097,78171,53,,2016-05-05 10:44:59.679967,2016-05-05 10:44:59.679967
85266,102098,78171,53,,2016-05-05 10:44:59.683616,2016-05-05 10:44:59.683616
118665,135497,86234,140,,2016-05-17 07:22:02.002372,2016-05-17 07:22:02.002372
118974,135806,86306,100,,2016-05-17 07:43:16.044471,2016-05-17 07:43:16.044471
118975,135807,86306,100,,2016-05-17 07:43:24.617599,2016-05-17 07:43:24.617599
119022,135854,86315,179,,2016-05-17 07:45:55.254296,2016-05-17 07:45:55.254296
119168,136000,86352,207,,2016-05-17 07:56:21.599150,2016-05-17 07:56:21.599150
119138,135970,86347,220,,2016-05-17 07:54:45.178268,2016-05-17 07:54:45.178268
119014,135846,86311,158,,2016-05-17 07:44:32.272473,2016-05-17 07:44:32.272473
120808,137640,86760,307,,2016-05-17 11:15:37.124591,2016-05-17 11:15:37.124591
119916,136748,86529,216,,2016-05-17 09:18:56.610539,2016-05-17 09:18:56.610539
120680,137512,86747,202,,2016-05-17 11:05:35.579740,2016-05-17 11:05:35.579740
121140,137972,86872,183,,2016-05-17 12:09:02.638329,2016-05-17 12:09:02.638329
121152,137984,86883,327,,2016-05-17 12:18:26.610833,2016-05-17 12:18:26.610833
120750,137582,86760,307,,2016-05-17 11:12:42.559965,2016-05-17 11:12:42.559965
120881,137713,86780,137,,2016-05-17 11:23:24.256075,2016-05-17 11:23:24.256075
121078,137910,86838,285,,2016-05-17 11:47:48.908964,2016-05-17 11:47:48.908964
121022,137854,86816,197,,2016-05-17 11:37:51.113808,2016-05-17 11:37:51.113808
126738,143570,88033,12,,2016-05-19 06:46:18.140205,2016-05-19 06:46:18.140205
126716,143548,88029,10,,2016-05-19 06:43:27.206276,2016-05-19 06:43:27.206276
127410,144242,88172,12,,2016-05-19 09:59:46.094280,2016-05-19 09:59:46.094280
127303,144135,88147,11,,2016-05-19 09:42:37.164646,2016-05-19 09:42:37.164646
127428,144260,88181,03,,2016-05-19 10:05:43.971653,2016-05-19 10:05:43.971653
157566,174398,96653,09,,2016-05-31 06:22:39.146401,2016-05-31 06:22:39.146401
157471,174303,96627,03,,2016-05-31 06:14:13.684865,2016-05-31 06:14:13.684865
157938,174770,96723,23,,2016-05-31 07:10:38.042845,2016-05-31 07:10:38.042845
158534,175366,96900,33,,2016-05-31 08:10:16.857560,2016-05-31 08:10:16.857560
230897,247729,119765,213,,2016-06-22 06:51:41.090739,2016-06-22 06:51:41.090739
22590,22590,19906,833,,2016-01-02 08:41:49.000000,2016-01-02 08:41:49.000000
22616,22616,19922,76,,2016-01-02 09:02:51.000000,2016-01-02 09:02:51.000000
29051,29051,25565,345,,2016-01-12 10:57:29.000000,2016-01-12 10:57:29.000000
31455,31455,27914,43,,2016-01-16 10:20:15.000000,2016-01-16 10:20:15.000000
48454,65280,67073,53,,2016-04-01 07:47:38.244060,2016-04-01 07:47:38.244060
48455,65281,67073,53,,2016-04-01 07:47:38.250464,2016-04-01 07:47:38.250464
48456,65282,67073,53,,2016-04-01 07:47:38.267008,2016-04-01 07:47:38.267008
48457,65283,67073,53,,2016-04-01 07:47:38.273600,2016-04-01 07:47:38.273600
48510,65336,67111,86,,2016-04-01 08:22:19.039950,2016-04-01 08:22:19.039950
48511,65337,67111,86,,2016-04-01 08:22:19.046436,2016-04-01 08:22:19.046436
48512,65338,67111,86,,2016-04-01 08:22:19.053162,2016-04-01 08:22:19.053162
48513,65339,67111,86,,2016-04-01 08:22:19.059787,2016-04-01 08:22:19.059787
48514,65340,67111,,,2016-04-01 08:22:19.067008,2016-04-01 08:22:19.067008
48993,65820,67487,1205,,2016-04-03 11:28:13.162508,2016-04-03 11:28:13.162508
48998,65825,67491,1010,,2016-04-03 11:34:27.095954,2016-04-03 11:34:27.095954
48921,65748,67417,1088,,2016-04-03 09:44:13.719550,2016-04-03 09:44:13.719550
48963,65790,67458,1085,,2016-04-03 10:52:39.136412,2016-04-03 10:52:39.136412
48991,65818,67485,547,,2016-04-03 11:25:48.670446,2016-04-03 11:25:48.670446
48945,65772,67441,478,,2016-04-03 10:32:58.289897,2016-04-03 10:32:58.289897
48852,65679,67324,326,,2016-04-02 07:27:36.348874,2016-04-02 07:27:36.348874
48853,65680,67324,326,,2016-04-02 07:27:36.357636,2016-04-02 07:27:36.357636
48854,65681,67324,326,,2016-04-02 07:27:36.365707,2016-04-02 07:27:36.365707
48855,65682,67324,326,,2016-04-02 07:27:36.373909,2016-04-02 07:27:36.373909
48943,65770,67439,423,,2016-04-03 10:30:46.877011,2016-04-03 10:30:46.877011
48976,65803,67471,1082,,2016-04-03 11:08:36.767914,2016-04-03 11:08:36.767914
48985,65812,67479,2142,,2016-04-03 11:17:28.821859,2016-04-03 11:17:28.821859
48876,65703,67330,4722,,2016-04-02 07:53:52.321866,2016-04-02 07:53:52.321866
48877,65704,67330,4722,,2016-04-02 07:53:52.331293,2016-04-02 07:53:52.331293
48878,65705,67330,4722,,2016-04-02 07:53:52.339850,2016-04-02 07:53:52.339850
48879,65706,67330,4722,,2016-04-02 07:53:52.347826,2016-04-02 07:53:52.347826
48981,65808,67475,140,,2016-04-03 11:13:19.951280,2016-04-03 11:13:19.951280
48984,65811,67478,2552,,2016-04-03 11:16:18.615769,2016-04-03 11:16:18.615769
85057,101889,78160,80,,2016-05-05 10:08:05.765453,2016-05-05 10:08:05.765453
85058,101890,78160,80,,2016-05-05 10:08:05.772705,2016-05-05 10:08:05.772705
85059,101891,78160,80,,2016-05-05 10:08:05.780021,2016-05-05 10:08:05.780021
85060,101892,78160,80,,2016-05-05 10:08:05.787936,2016-05-05 10:08:05.787936
118780,135612,86256,119,,2016-05-17 07:30:33.821996,2016-05-17 07:30:33.821996
118603,135435,86217,150,,2016-05-17 07:18:32.860154,2016-05-17 07:18:32.860154
119100,135932,86334,118,,2016-05-17 07:51:39.431439,2016-05-17 07:51:39.431439
119121,135953,86341,225,,2016-05-17 07:53:13.040304,2016-05-17 07:53:13.040304
118885,135717,86285,145,,2016-05-17 07:36:35.487842,2016-05-17 07:36:35.487842
119841,136673,86511,401,,2016-05-17 09:11:03.536839,2016-05-17 09:11:03.536839
121150,137982,86881,279,,2016-05-17 12:16:48.746944,2016-05-17 12:16:48.746944
121012,137844,86810,191,,2016-05-17 11:36:28.280979,2016-05-17 11:36:28.280979
120963,137795,86797,137,,2016-05-17 11:30:58.433100,2016-05-17 11:30:58.433100
120837,137669,86771,145,,2016-05-17 11:19:45.339455,2016-05-17 11:19:45.339455
121143,137975,86874,188,,2016-05-17 12:10:37.773056,2016-05-17 12:10:37.773056
127450,144282,88187,05,,2016-05-19 10:08:25.075906,2016-05-19 10:08:25.075906
126617,143449,88009,01,,2016-05-19 06:17:56.002706,2016-05-19 06:17:56.002706
126698,143530,88025,07,,2016-05-19 06:39:28.427352,2016-05-19 06:39:28.427352
126788,143620,88039,14,,2016-05-19 06:50:53.172490,2016-05-19 06:50:53.172490
127346,144178,88158,16,,2016-05-19 09:52:02.272477,2016-05-19 09:52:02.272477
127370,144202,88165,10,,2016-05-19 09:55:46.534710,2016-05-19 09:55:46.534710
157589,174421,96659,11,,2016-05-31 06:25:01.602051,2016-05-31 06:25:01.602051
158453,175285,96886,31,,2016-05-31 08:04:47.580657,2016-05-31 08:04:47.580657
157600,174432,96663,12,,2016-05-31 06:26:06.881533,2016-05-31 06:26:06.881533
157694,174526,96684,18,,2016-05-31 06:35:29.208104,2016-05-31 06:35:29.208104
230993,247825,119791,332,,2016-06-22 06:58:19.496152,2016-06-22 06:58:19.496152
345,345,943,435,,2015-11-20 10:22:13.000000,2015-11-20 10:22:13.000000
517,517,1139,2345,,2015-11-27 07:52:30.000000,2015-11-27 07:52:30.000000
968,968,1549,738,,2015-11-30 10:05:47.000000,2015-11-30 10:05:47.000000
969,969,1549,737,,2015-11-30 10:05:50.000000,2015-11-30 10:05:50.000000
970,970,1549,758,,2015-11-30 10:05:52.000000,2015-11-30 10:05:52.000000
971,971,1549,735,,2015-11-30 10:05:54.000000,2015-11-30 10:05:54.000000
1759,1759,2226,1646,,2015-12-03 06:42:48.000000,2015-12-03 06:42:48.000000
2145,2145,2589,1390,,2015-12-04 09:19:35.000000,2015-12-04 09:19:35.000000
2146,2146,2589,1397,,2015-12-04 09:19:36.000000,2015-12-04 09:19:36.000000
2147,2147,2589,1398,,2015-12-04 09:19:37.000000,2015-12-04 09:19:37.000000
3696,3696,4030,199,,2015-12-10 04:52:31.000000,2015-12-10 04:52:31.000000
3708,3708,4039,1015,,2015-12-10 05:10:38.000000,2015-12-10 05:10:38.000000
3738,3738,4063,216,,2015-12-10 06:01:34.000000,2015-12-10 06:01:34.000000
4466,4466,4725,1236,,2015-12-11 07:25:42.000000,2015-12-11 07:25:42.000000
4879,4879,5137,270,,2015-12-12 07:06:37.000000,2015-12-12 07:06:37.000000
4880,4880,5137,270,,2015-12-12 07:06:37.000000,2015-12-12 07:06:37.000000
4973,4973,5208,705,,2015-12-12 08:38:54.000000,2015-12-12 08:38:54.000000
4993,4993,5225,272,,2015-12-12 08:56:40.000000,2015-12-12 08:56:40.000000
5012,5012,5241,708,,2015-12-12 09:32:00.000000,2015-12-12 09:32:00.000000
5018,5018,5248,1126,,2015-12-12 09:49:39.000000,2015-12-12 09:49:39.000000
5020,5020,5251,1122,,2015-12-12 10:01:07.000000,2015-12-12 10:01:07.000000
5098,5098,5330,235,,2015-12-13 07:34:39.000000,2015-12-13 07:34:39.000000
5099,5099,5330,235,,2015-12-13 07:34:40.000000,2015-12-13 07:34:40.000000
5205,5205,5444,1875,,2015-12-14 06:36:47.000000,2015-12-14 06:36:47.000000
5206,5206,5444,1875,,2015-12-14 06:36:54.000000,2015-12-14 06:36:54.000000
5227,5227,5455,2432,,2015-12-14 06:49:54.000000,2015-12-14 06:49:54.000000
5228,5228,5455,2410,,2015-12-14 06:49:55.000000,2015-12-14 06:49:55.000000
5229,5229,5455,2400,,2015-12-14 06:49:56.000000,2015-12-14 06:49:56.000000
5230,5230,5455,2392,,2015-12-14 06:49:57.000000,2015-12-14 06:49:57.000000
5231,5231,5455,2390,,2015-12-14 06:49:58.000000,2015-12-14 06:49:58.000000
5318,5318,5513,6,,2015-12-14 07:39:08.000000,2015-12-14 07:39:08.000000
5319,5319,5513,79,,2015-12-14 07:39:09.000000,2015-12-14 07:39:09.000000
5320,5320,5513,79,,2015-12-14 07:39:15.000000,2015-12-14 07:39:15.000000
5321,5321,5513,80,,2015-12-14 07:39:20.000000,2015-12-14 07:39:20.000000
5322,5322,5513,81,,2015-12-14 07:39:33.000000,2015-12-14 07:39:33.000000
5383,5383,5567,344,,2015-12-14 08:11:38.000000,2015-12-14 08:11:38.000000
5393,5393,5570,2502,,2015-12-14 08:17:54.000000,2015-12-14 08:17:54.000000
5394,5394,5570,2505,,2015-12-14 08:17:55.000000,2015-12-14 08:17:55.000000
5395,5395,5570,2507,,2015-12-14 08:17:56.000000,2015-12-14 08:17:56.000000
5396,5396,5570,2509,,2015-12-14 08:17:58.000000,2015-12-14 08:17:58.000000
5397,5397,5570,2510,,2015-12-14 08:17:59.000000,2015-12-14 08:17:59.000000
5474,5474,5631,604,,2015-12-14 08:56:57.000000,2015-12-14 08:56:57.000000
5517,5517,5682,1129,,2015-12-14 09:25:01.000000,2015-12-14 09:25:01.000000
5518,5518,5682,1130,,2015-12-14 09:25:09.000000,2015-12-14 09:25:09.000000
5597,5597,5759,742,,2015-12-14 10:01:55.000000,2015-12-14 10:01:55.000000
5692,5692,5863,1038,,2015-12-14 11:19:07.000000,2015-12-14 11:19:07.000000
5870,5870,6012,1033,,2015-12-15 07:02:32.000000,2015-12-15 07:02:32.000000
5928,5928,6057,329,,2015-12-15 07:26:21.000000,2015-12-15 07:26:21.000000
5935,5935,6067,159,,2015-12-15 07:28:19.000000,2015-12-15 07:28:19.000000
6075,6075,6178,1050,,2015-12-15 08:11:18.000000,2015-12-15 08:11:18.000000
6076,6076,6178,1050,,2015-12-15 08:11:19.000000,2015-12-15 08:11:19.000000
6321,6321,6404,99,,2015-12-15 09:53:12.000000,2015-12-15 09:53:12.000000
6322,6322,6404,99,,2015-12-15 09:53:13.000000,2015-12-15 09:53:13.000000
6381,6381,6454,702,,2015-12-15 10:40:07.000000,2015-12-15 10:40:07.000000
6404,6404,6472,131,,2015-12-15 11:05:06.000000,2015-12-15 11:05:06.000000
6405,6405,6472,1146,,2015-12-15 11:05:09.000000,2015-12-15 11:05:09.000000
6520,6520,6577,417,,2015-12-16 05:45:11.000000,2015-12-16 05:45:11.000000
6526,6526,6577,417,,2015-12-16 05:52:49.000000,2015-12-16 05:52:49.000000
6653,6653,6680,262,,2015-12-16 07:15:54.000000,2015-12-16 07:15:54.000000
6751,6751,6775,448,,2015-12-16 07:43:35.000000,2015-12-16 07:43:35.000000
6799,6799,6822,654,,2015-12-16 07:59:54.000000,2015-12-16 07:59:54.000000
6800,6800,6822,668,,2015-12-16 07:59:56.000000,2015-12-16 07:59:56.000000
6801,6801,6822,670,,2015-12-16 07:59:58.000000,2015-12-16 07:59:58.000000
6985,6985,6948,1290,,2015-12-16 09:02:13.000000,2015-12-16 09:02:13.000000
7116,7116,7070,319,,2015-12-16 10:16:42.000000,2015-12-16 10:16:42.000000
7456,7456,7339,529,,2015-12-17 07:02:30.000000,2015-12-17 07:02:30.000000
7457,7457,7339,530,,2015-12-17 07:02:31.000000,2015-12-17 07:02:31.000000
7458,7458,7339,531,,2015-12-17 07:02:32.000000,2015-12-17 07:02:32.000000
7468,7468,7354,299,,2015-12-17 07:09:13.000000,2015-12-17 07:09:13.000000
7564,7564,7446,664,,2015-12-17 07:53:03.000000,2015-12-17 07:53:03.000000
7565,7565,7446,663,,2015-12-17 07:53:04.000000,2015-12-17 07:53:04.000000
7566,7566,7446,662,,2015-12-17 07:53:05.000000,2015-12-17 07:53:05.000000
7620,7620,7483,907,,2015-12-17 08:13:27.000000,2015-12-17 08:13:27.000000
7641,7641,7502,1857,,2015-12-17 08:23:28.000000,2015-12-17 08:23:28.000000
7672,7672,7533,583,,2015-12-17 08:34:46.000000,2015-12-17 08:34:46.000000
7716,7716,7567,432,,2015-12-17 08:54:03.000000,2015-12-17 08:54:03.000000
7773,7773,7613,995,,2015-12-17 09:13:32.000000,2015-12-17 09:13:32.000000
7814,7814,7648,476,,2015-12-17 09:30:57.000000,2015-12-17 09:30:57.000000
7837,7837,7665,1112,,2015-12-17 09:39:39.000000,2015-12-17 09:39:39.000000
7839,7839,7671,609,,2015-12-17 09:42:45.000000,2015-12-17 09:42:45.000000
7845,7845,7667,12/176,,2015-12-17 09:44:10.000000,2015-12-17 09:44:10.000000
7914,7914,7718,919,,2015-12-17 10:21:32.000000,2015-12-17 10:21:32.000000
8339,8339,8050,৩০০,,2015-12-19 03:59:43.000000,2015-12-19 03:59:43.000000
8354,8354,8065,882,,2015-12-19 04:58:49.000000,2015-12-19 04:58:49.000000
8355,8355,8065,882,,2015-12-19 04:58:50.000000,2015-12-19 04:58:50.000000
8456,8456,8160,471,,2015-12-19 07:52:36.000000,2015-12-19 07:52:36.000000
8627,8627,8300,3262,,2015-12-20 04:45:22.000000,2015-12-20 04:45:22.000000
8636,8636,8305,3229,,2015-12-20 05:09:28.000000,2015-12-20 05:09:28.000000
8724,8724,8378,142,,2015-12-20 07:21:00.000000,2015-12-20 07:21:00.000000
8727,8727,8374,1183,,2015-12-20 07:23:05.000000,2015-12-20 07:23:05.000000
8816,8816,8460,925,,2015-12-20 09:06:50.000000,2015-12-20 09:06:50.000000
8961,8961,8577,534,,2015-12-21 06:05:47.000000,2015-12-21 06:05:47.000000
8967,8967,8578,711,,2015-12-21 06:13:44.000000,2015-12-21 06:13:44.000000
9006,9006,8611,74,,2015-12-21 06:46:27.000000,2015-12-21 06:46:27.000000
9018,9018,8621,47,,2015-12-21 06:55:31.000000,2015-12-21 06:55:31.000000
9041,9041,8655,250,,2015-12-21 07:15:02.000000,2015-12-21 07:15:02.000000
9130,9130,8731,148,,2015-12-21 08:02:06.000000,2015-12-21 08:02:06.000000
9139,9139,8741,468,,2015-12-21 08:05:23.000000,2015-12-21 08:05:23.000000
9286,9286,8840,349,,2015-12-21 08:48:56.000000,2015-12-21 08:48:56.000000
9292,9292,8844,254,,2015-12-21 08:50:49.000000,2015-12-21 08:50:49.000000
9393,9393,8935,257,,2015-12-21 09:32:32.000000,2015-12-21 09:32:32.000000
9402,9402,8942,07,,2015-12-21 09:38:30.000000,2015-12-21 09:38:30.000000
9409,9409,8948,47,,2015-12-21 09:41:31.000000,2015-12-21 09:41:31.000000
9444,9444,8988,73,,2015-12-21 10:08:50.000000,2015-12-21 10:08:50.000000
9467,9467,9009,299,,2015-12-21 10:53:22.000000,2015-12-21 10:53:22.000000
9617,9617,9137,419,,2015-12-22 06:47:55.000000,2015-12-22 06:47:55.000000
9702,9702,9205,414,,2015-12-22 07:34:13.000000,2015-12-22 07:34:13.000000
9789,9789,9285,401,,2015-12-22 08:28:17.000000,2015-12-22 08:28:17.000000
9799,9799,9291,1268,,2015-12-22 08:30:56.000000,2015-12-22 08:30:56.000000
9811,9811,9300,1049 ,,2015-12-22 08:36:39.000000,2015-12-22 08:36:39.000000
9840,9840,9327,830 858 865 ,,2015-12-22 08:50:13.000000,2015-12-22 08:50:13.000000
10039,10039,9506,377,,2015-12-22 10:47:15.000000,2015-12-22 10:47:15.000000
10045,10045,9511,376,,2015-12-22 10:52:03.000000,2015-12-22 10:52:03.000000
10578,10578,10093,172,,2015-12-24 03:12:28.000000,2015-12-24 03:12:28.000000
10598,10598,10114,412,,2015-12-24 04:14:05.000000,2015-12-24 04:14:05.000000
10603,10603,10119,184,,2015-12-24 04:29:13.000000,2015-12-24 04:29:13.000000
10614,10614,10130,187,,2015-12-24 04:44:49.000000,2015-12-24 04:44:49.000000
10644,10644,10161,420,,2015-12-24 05:50:47.000000,2015-12-24 05:50:47.000000
10677,10677,10194,451,,2015-12-24 06:34:25.000000,2015-12-24 06:34:25.000000
10747,10747,10261,520,,2015-12-24 07:30:42.000000,2015-12-24 07:30:42.000000
10779,10779,10293,141,,2015-12-24 07:50:01.000000,2015-12-24 07:50:01.000000
10886,10886,10394,236,,2015-12-24 08:53:04.000000,2015-12-24 08:53:04.000000
10934,10934,10442,932,,2015-12-24 09:41:54.000000,2015-12-24 09:41:54.000000
10972,10972,10478,517,,2015-12-24 10:24:23.000000,2015-12-24 10:24:23.000000
11161,11161,10651,952,,2015-12-25 06:43:20.000000,2015-12-25 06:43:20.000000
11164,11164,10655,1045,,2015-12-25 06:48:05.000000,2015-12-25 06:48:05.000000
11184,11184,10683,328,,2015-12-25 07:20:10.000000,2015-12-25 07:20:10.000000
11237,11237,10742,586,,2015-12-25 07:59:35.000000,2015-12-25 07:59:35.000000
11285,11285,10782,701,,2015-12-25 08:30:41.000000,2015-12-25 08:30:41.000000
11288,11288,10785,888,,2015-12-25 08:34:26.000000,2015-12-25 08:34:26.000000
11308,11308,10803,767,,2015-12-25 08:51:24.000000,2015-12-25 08:51:24.000000
11339,11339,10832,306,,2015-12-25 09:18:32.000000,2015-12-25 09:18:32.000000
11342,11342,10835,221,,2015-12-25 09:19:20.000000,2015-12-25 09:19:20.000000
11348,11348,10841,767,,2015-12-25 09:28:24.000000,2015-12-25 09:28:24.000000
11427,11427,10921,299,,2015-12-25 10:27:20.000000,2015-12-25 10:27:20.000000
11515,11515,10998,135,,2015-12-26 04:23:13.000000,2015-12-26 04:23:13.000000
11533,11533,11013,165,,2015-12-26 04:39:39.000000,2015-12-26 04:39:39.000000
11537,11537,11017,269,,2015-12-26 04:43:26.000000,2015-12-26 04:43:26.000000
11810,11810,11252,549,,2015-12-26 09:18:42.000000,2015-12-26 09:18:42.000000
11857,11857,11285,728,,2015-12-26 10:12:03.000000,2015-12-26 10:12:03.000000
11865,11865,11290,1108,,2015-12-26 10:16:21.000000,2015-12-26 10:16:21.000000
12060,12060,11439,72,,2015-12-27 04:11:31.000000,2015-12-27 04:11:31.000000
12094,12094,11457,116,,2015-12-27 04:33:50.000000,2015-12-27 04:33:50.000000
12127,12127,11477,251,,2015-12-27 04:55:27.000000,2015-12-27 04:55:27.000000
12414,12414,11669,431,,2015-12-27 07:26:27.000000,2015-12-27 07:26:27.000000
12462,12462,11698,416,,2015-12-27 07:56:12.000000,2015-12-27 07:56:12.000000
12787,12787,11916,521,,2015-12-28 04:26:16.000000,2015-12-28 04:26:16.000000
13403,13403,12396,79,,2015-12-28 08:35:13.000000,2015-12-28 08:35:13.000000
13404,13404,12396,84,,2015-12-28 08:35:14.000000,2015-12-28 08:35:14.000000
13405,13405,12396,82,,2015-12-28 08:35:15.000000,2015-12-28 08:35:15.000000
13406,13406,12396,87,,2015-12-28 08:35:16.000000,2015-12-28 08:35:16.000000
13407,13407,12396,81,,2015-12-28 08:35:18.000000,2015-12-28 08:35:18.000000
13519,13519,12489,496,,2015-12-28 09:01:26.000000,2015-12-28 09:01:26.000000
13563,13563,12535,527,,2015-12-28 09:15:16.000000,2015-12-28 09:15:16.000000
13620,13620,12586,438,,2015-12-28 09:28:17.000000,2015-12-28 09:28:17.000000
13645,13645,12594,626,,2015-12-28 09:34:58.000000,2015-12-28 09:34:58.000000
13682,13682,12648,226,,2015-12-28 09:47:15.000000,2015-12-28 09:47:15.000000
13828,13828,12767,415,,2015-12-28 10:33:18.000000,2015-12-28 10:33:18.000000
13936,13936,12839,342,,2015-12-28 11:09:27.000000,2015-12-28 11:09:27.000000
14000,14000,12877,401,,2015-12-28 11:35:10.000000,2015-12-28 11:35:10.000000
14618,14618,13419,32,,2015-12-29 06:56:02.000000,2015-12-29 06:56:02.000000
16171,16171,14707,12,,2015-12-30 05:40:03.000000,2015-12-30 05:40:03.000000
16756,16756,15215,388,,2015-12-30 07:40:08.000000,2015-12-30 07:40:08.000000
16757,16757,15215,389,,2015-12-30 07:40:12.000000,2015-12-30 07:40:12.000000
16814,16814,15280,388,,2015-12-30 07:47:54.000000,2015-12-30 07:47:54.000000
16816,16816,15280,389,,2015-12-30 07:47:58.000000,2015-12-30 07:47:58.000000
16949,16949,15376,412,,2015-12-30 08:05:42.000000,2015-12-30 08:05:42.000000
