0,1,2,3,4,5,6
8183,8183,7939.0,1648,,2015-12-18 09:41:30,2015-12-18 09:41:30
8184,8184,7947.0,175,,2015-12-18 09:41:50,2015-12-18 09:41:50
8185,8185,7944.0,417/509,,2015-12-18 09:42:29,2015-12-18 09:42:29
8186,8186,7948.0,532,,2015-12-18 09:43:06,2015-12-18 09:43:06
8187,8187,7946.0,505,,2015-12-18 09:43:45,2015-12-18 09:43:45
8188,8188,7946.0,501,,2015-12-18 09:43:47,2015-12-18 09:43:47
8189,8189,7951.0,171,,2015-12-18 09:44:04,2015-12-18 09:44:04
8190,8190,7949.0,216,,2015-12-18 09:44:53,2015-12-18 09:44:53
8191,8191,7950.0,3122,,2015-12-18 09:45:41,2015-12-18 09:45:41
8192,8192,7950.0,2514,,2015-12-18 09:45:44,2015-12-18 09:45:44
8193,8193,7950.0,2799,,2015-12-18 09:45:47,2015-12-18 09:45:47
8194,8194,7950.0,1328,,2015-12-18 09:45:50,2015-12-18 09:45:50
8195,8195,7950.0,1534,,2015-12-18 09:45:55,2015-12-18 09:45:55
8196,8196,7952.0,173,,2015-12-18 09:46:03,2015-12-18 09:46:03
8197,8197,7953.0,123,,2015-12-18 09:46:19,2015-12-18 09:46:19
8198,8198,7954.0,3013,,2015-12-18 09:47:02,2015-12-18 09:47:02
8199,8199,7956.0,172,,2015-12-18 09:48:07,2015-12-18 09:48:07
8200,8200,7957.0,3019,,2015-12-18 09:49:39,2015-12-18 09:49:39
8201,8201,7955.0,1453,,2015-12-18 09:49:44,2015-12-18 09:49:44
8202,8202,7955.0,1686,,2015-12-18 09:49:47,2015-12-18 09:49:47
8203,8203,7955.0,1135,,2015-12-18 09:49:51,2015-12-18 09:49:51
8204,8204,7955.0,2972,,2015-12-18 09:50:02,2015-12-18 09:50:02
8205,8205,7958.0,174,,2015-12-18 09:50:53,2015-12-18 09:50:53
8206,8206,7960.0,3026,,2015-12-18 09:51:53,2015-12-18 09:51:53
8207,8207,7959.0,20,,2015-12-18 09:52:34,2015-12-18 09:52:34
8208,8208,7963.0,3033,,2015-12-18 09:54:13,2015-12-18 09:54:13
8209,8209,,417/509,,2015-12-18 09:54:32,2015-12-18 09:54:32
8210,8210,,417/509,,2015-12-18 09:54:33,2015-12-18 09:54:33
8211,8211,7965.0,366,,2015-12-18 09:55:50,2015-12-18 09:55:50
8212,8212,7965.0,368,,2015-12-18 09:55:51,2015-12-18 09:55:51
8213,8213,7966.0,3078,,2015-12-18 09:56:43,2015-12-18 09:56:43
8214,8214,7962.0,2125,,2015-12-18 09:57:04,2015-12-18 09:57:04
8215,8215,7962.0,2126,,2015-12-18 09:57:07,2015-12-18 09:57:07
8216,8216,7962.0,2131,,2015-12-18 09:57:10,2015-12-18 09:57:10
8217,8217,7962.0,2146,,2015-12-18 09:57:13,2015-12-18 09:57:13
8218,8218,7967.0,456,,2015-12-18 09:58:06,2015-12-18 09:58:06
8219,8219,7969.0,3042,,2015-12-18 09:58:36,2015-12-18 09:58:36
8220,8220,7968.0,225,,2015-12-18 09:58:54,2015-12-18 09:58:54
8221,8221,7972.0,3050,,2015-12-18 10:01:08,2015-12-18 10:01:08
8222,8222,7971.0,227,,2015-12-18 10:01:21,2015-12-18 10:01:21
8223,8223,7970.0,1562,,2015-12-18 10:02:03,2015-12-18 10:02:03
8224,8224,7970.0,1418,,2015-12-18 10:02:07,2015-12-18 10:02:07
8225,8225,7970.0,3407,,2015-12-18 10:02:10,2015-12-18 10:02:10
8226,8226,7970.0,3408,,2015-12-18 10:02:13,2015-12-18 10:02:13
8227,8227,7970.0,3410,,2015-12-18 10:02:17,2015-12-18 10:02:17
8228,8228,7970.0,3398,,2015-12-18 10:02:25,2015-12-18 10:02:25
8229,8229,7973.0,341,,2015-12-18 10:02:29,2015-12-18 10:02:29
8230,8230,7977.0,3052,,2015-12-18 10:03:19,2015-12-18 10:03:19
8231,8231,7975.0,434,,2015-12-18 10:04:18,2015-12-18 10:04:18
8232,8232,7976.0,29,,2015-12-18 10:04:34,2015-12-18 10:04:34
8233,8233,7979.0,3056,,2015-12-18 10:05:48,2015-12-18 10:05:48
8234,8234,7980.0,134,,2015-12-18 10:06:53,2015-12-18 10:06:53
8235,8235,7983.0,3060,,2015-12-18 10:08:23,2015-12-18 10:08:23
8236,8236,7981.0,134,,2015-12-18 10:09:12,2015-12-18 10:09:12
8237,8237,7984.0,1245,,2015-12-18 10:09:57,2015-12-18 10:09:57
8238,8238,7982.0,390,,2015-12-18 10:10:39,2015-12-18 10:10:39
8239,8239,7986.0,3064,,2015-12-18 10:10:43,2015-12-18 10:10:43
8240,8240,,395,,2015-12-18 10:11:08,2015-12-18 10:11:08
8241,8241,,399,,2015-12-18 10:11:32,2015-12-18 10:11:32
8242,8242,7987.0,1742,,2015-12-18 10:12:16,2015-12-18 10:12:16
8243,8243,7990.0,3071,,2015-12-18 10:13:08,2015-12-18 10:13:08
8244,8244,7988.0,206,,2015-12-18 10:14:08,2015-12-18 10:14:08
8245,8245,7978.0,2618,,2015-12-18 10:14:21,2015-12-18 10:14:21
8246,8246,7978.0,2619,,2015-12-18 10:14:28,2015-12-18 10:14:28
8247,8247,7978.0,2618,,2015-12-18 10:14:31,2015-12-18 10:14:31
8248,8248,7978.0,2617,,2015-12-18 10:14:35,2015-12-18 10:14:35
8249,8249,7978.0,2594,,2015-12-18 10:14:38,2015-12-18 10:14:38
8250,8250,7978.0,2596,,2015-12-18 10:14:41,2015-12-18 10:14:41
8251,8251,7989.0,1193,,2015-12-18 10:15:07,2015-12-18 10:15:07
8252,8252,7993.0,3073,,2015-12-18 10:15:45,2015-12-18 10:15:45
8253,8253,7991.0,22,,2015-12-18 10:16:48,2015-12-18 10:16:48
8254,8254,,390,,2015-12-18 10:17:44,2015-12-18 10:17:44
8255,8255,7995.0,230,,2015-12-18 10:18:01,2015-12-18 10:18:01
8256,8256,7985.0,1724,,2015-12-18 10:18:07,2015-12-18 10:18:07
8257,8257,7985.0,1436,,2015-12-18 10:18:08,2015-12-18 10:18:08
8258,8258,7985.0,1607,,2015-12-18 10:18:09,2015-12-18 10:18:09
8259,8259,7985.0,1613,,2015-12-18 10:18:10,2015-12-18 10:18:10
8260,8260,7997.0,3075,,2015-12-18 10:18:12,2015-12-18 10:18:12
8261,8261,8000.0,227,,2015-12-18 10:20:29,2015-12-18 10:20:29
8262,8262,7996.0,3803,,2015-12-18 10:20:35,2015-12-18 10:20:35
8263,8263,7996.0,3804,,2015-12-18 10:20:42,2015-12-18 10:20:42
8264,8264,7996.0,3807,,2015-12-18 10:20:46,2015-12-18 10:20:46
8265,8265,7996.0,3795,,2015-12-18 10:20:49,2015-12-18 10:20:49
8266,8266,7996.0,3817,,2015-12-18 10:20:52,2015-12-18 10:20:52
8267,8267,7996.0,3511,,2015-12-18 10:20:56,2015-12-18 10:20:56
8268,8268,7996.0,3643,,2015-12-18 10:21:00,2015-12-18 10:21:00
8269,8269,8001.0,3080,,2015-12-18 10:21:14,2015-12-18 10:21:14
8270,8270,7992.0,1142,,2015-12-18 10:21:29,2015-12-18 10:21:29
8271,8271,7999.0,1190,,2015-12-18 10:21:36,2015-12-18 10:21:36
8272,8272,8002.0,75,,2015-12-18 10:21:51,2015-12-18 10:21:51
8273,8273,8005.0,3084,,2015-12-18 10:24:57,2015-12-18 10:24:57
8274,8274,8006.0,3089,,2015-12-18 10:27:09,2015-12-18 10:27:09
8275,8275,8004.0,1744,,2015-12-18 10:29:28,2015-12-18 10:29:28
8276,8276,8004.0,3132,,2015-12-18 10:29:32,2015-12-18 10:29:32
8277,8277,8004.0,1985,,2015-12-18 10:29:35,2015-12-18 10:29:35
8278,8278,8004.0,1985,,2015-12-18 10:29:38,2015-12-18 10:29:38
8279,8279,8007.0,3092,,2015-12-18 10:29:45,2015-12-18 10:29:45
8280,8280,8004.0,1803,,2015-12-18 10:29:49,2015-12-18 10:29:49
8281,8281,8004.0,2562,,2015-12-18 10:29:51,2015-12-18 10:29:51
8282,8282,8009.0,3094,,2015-12-18 10:31:55,2015-12-18 10:31:55
8283,8283,8008.0,4,,2015-12-18 10:32:11,2015-12-18 10:32:11
8284,8284,8011.0,245,,2015-12-18 10:33:56,2015-12-18 10:33:56
8285,8285,8012.0,3097,,2015-12-18 10:34:06,2015-12-18 10:34:06
8286,8286,8010.0,3412,,2015-12-18 10:35:18,2015-12-18 10:35:18
8287,8287,8010.0,1382,,2015-12-18 10:35:20,2015-12-18 10:35:20
8288,8288,8010.0,2355,,2015-12-18 10:35:21,2015-12-18 10:35:21
8289,8289,8010.0,2162,,2015-12-18 10:35:22,2015-12-18 10:35:22
8290,8290,8010.0,2679,,2015-12-18 10:35:23,2015-12-18 10:35:23
8291,8291,8013.0,3103,,2015-12-18 10:36:38,2015-12-18 10:36:38
8292,8292,8015.0,3107,,2015-12-18 10:38:44,2015-12-18 10:38:44
8293,8293,8014.0,2344,,2015-12-18 10:38:55,2015-12-18 10:38:55
8294,8294,8014.0,2189,,2015-12-18 10:38:56,2015-12-18 10:38:56
8295,8295,8014.0,3123,,2015-12-18 10:38:57,2015-12-18 10:38:57
8296,8296,8014.0,2467,,2015-12-18 10:38:58,2015-12-18 10:38:58
8297,8297,8014.0,2239,,2015-12-18 10:38:59,2015-12-18 10:38:59
8298,8298,8014.0,1949,,2015-12-18 10:39:00,2015-12-18 10:39:00
8299,8299,8017.0,3109,,2015-12-18 10:40:46,2015-12-18 10:40:46
8300,8300,8018.0,3114,,2015-12-18 10:42:53,2015-12-18 10:42:53
8301,8301,8019.0,112,,2015-12-18 10:44:57,2015-12-18 10:44:57
8302,8302,8020.0,"277,284",,2015-12-18 10:50:37,2015-12-18 10:50:37
8303,8303,8016.0,3904,,2015-12-18 10:51:29,2015-12-18 10:51:29
8304,8304,8021.0,240,,2015-12-18 10:51:37,2015-12-18 10:51:37
8305,8305,8016.0,3148,,2015-12-18 10:51:45,2015-12-18 10:51:45
8306,8306,8016.0,3557,,2015-12-18 10:51:46,2015-12-18 10:51:46
8307,8307,8016.0,2123,,2015-12-18 10:51:47,2015-12-18 10:51:47
8308,8308,8023.0,1518,,2015-12-18 10:54:54,2015-12-18 10:54:54
8309,8309,8023.0,1962,,2015-12-18 10:54:55,2015-12-18 10:54:55
8310,8310,8023.0,1385,,2015-12-18 10:54:56,2015-12-18 10:54:56
8311,8311,8023.0,1841,,2015-12-18 10:54:58,2015-12-18 10:54:58
8312,8312,8024.0,0933,,2015-12-18 10:57:22,2015-12-18 10:57:22
8313,8313,8024.0,0956,,2015-12-18 10:57:23,2015-12-18 10:57:23
8314,8314,8024.0,1023,,2015-12-18 10:57:24,2015-12-18 10:57:24
8315,8315,8025.0,1190,,2015-12-18 10:58:45,2015-12-18 10:58:45
8316,8316,8026.0,1935,,2015-12-18 11:00:28,2015-12-18 11:00:28
8317,8317,8026.0,1176,,2015-12-18 11:00:29,2015-12-18 11:00:29
8318,8318,8026.0,1203,,2015-12-18 11:00:30,2015-12-18 11:00:30
8319,8319,8026.0,1532,,2015-12-18 11:00:31,2015-12-18 11:00:31
8320,8320,8027.0,1198,,2015-12-18 11:04:42,2015-12-18 11:04:42
8321,8321,8028.0,1782,,2015-12-18 11:06:51,2015-12-18 11:06:51
8322,8322,8028.0,1807,,2015-12-18 11:06:52,2015-12-18 11:06:52
8323,8323,8028.0,1791,,2015-12-18 11:06:53,2015-12-18 11:06:53
8324,8324,8028.0,1923,,2015-12-18 11:06:54,2015-12-18 11:06:54
8325,8325,8029.0,1204,,2015-12-18 11:10:32,2015-12-18 11:10:32
8326,8326,8030.0,1204,,2015-12-18 11:16:35,2015-12-18 11:16:35
8327,8327,8031.0,2197,,2015-12-18 11:17:48,2015-12-18 11:17:48
8328,8328,8032.0,2201,,2015-12-18 11:25:51,2015-12-18 11:25:51
8329,8329,8041.0,34,,2015-12-19 03:22:31,2015-12-19 03:22:31
8330,8330,8042.0,129,,2015-12-19 03:26:35,2015-12-19 03:26:35
8333,8333,8044.0,37,,2015-12-19 03:32:19,2015-12-19 03:32:19
8335,8335,8046.0,39,,2015-12-19 03:38:22,2015-12-19 03:38:22
8338,8338,8048.0,45,,2015-12-19 03:56:28,2015-12-19 03:56:28
8340,8340,8049.0,3510,,2015-12-19 04:00:29,2015-12-19 04:00:29
8343,8343,8053.0,112,,2015-12-19 04:18:14,2015-12-19 04:18:14
8346,8346,8055.0,2671,,2015-12-19 04:29:51,2015-12-19 04:29:51
8347,8347,8057.0,311,,2015-12-19 04:31:39,2015-12-19 04:31:39
8349,8349,8059.0,212,,2015-12-19 04:38:12,2015-12-19 04:38:12
8353,8353,8062.0,156,,2015-12-19 04:52:15,2015-12-19 04:52:15
8356,8356,8067.0,202,,2015-12-19 05:03:58,2015-12-19 05:03:58
8357,8357,8067.0,202,,2015-12-19 05:03:59,2015-12-19 05:03:59
8358,8358,8069.0,203,,2015-12-19 05:14:02,2015-12-19 05:14:02
8359,8359,8069.0,134,,2015-12-19 05:14:05,2015-12-19 05:14:05
8360,8360,8066.0,1963,,2015-12-19 05:15:06,2015-12-19 05:15:06
8361,8361,8066.0,2076,,2015-12-19 05:15:09,2015-12-19 05:15:09
8362,8362,8066.0,1883,,2015-12-19 05:15:11,2015-12-19 05:15:11
8366,8366,8070.0,1962,,2015-12-19 05:20:01,2015-12-19 05:20:01
8367,8367,8070.0,1664,,2015-12-19 05:20:02,2015-12-19 05:20:02
8368,8368,8070.0,2007,,2015-12-19 05:20:04,2015-12-19 05:20:04
8369,8369,8071.0,202,,2015-12-19 05:22:28,2015-12-19 05:22:28
8370,8370,8071.0,202,,2015-12-19 05:22:29,2015-12-19 05:22:29
8371,8371,8073.0,1060,,2015-12-19 05:32:53,2015-12-19 05:32:53
8372,8372,8073.0,1961,,2015-12-19 05:32:56,2015-12-19 05:32:56
8373,8373,8064.0,156,,2015-12-19 05:35:11,2015-12-19 05:35:11
8374,8374,8075.0,208,,2015-12-19 05:37:58,2015-12-19 05:37:58
8375,8375,8074.0,3,,2015-12-19 05:42:44,2015-12-19 05:42:44
8376,8376,8076.0,433,,2015-12-19 05:43:32,2015-12-19 05:43:32
8377,8377,8078.0,440,,2015-12-19 05:47:04,2015-12-19 05:47:04
8378,8378,8080.0,5996,,2015-12-19 05:53:06,2015-12-19 05:53:06
8379,8379,8081.0,254,,2015-12-19 05:53:37,2015-12-19 05:53:37
8380,8380,8082.0,446,,2015-12-19 05:54:19,2015-12-19 05:54:19
8381,8381,8079.0,721,,2015-12-19 05:55:42,2015-12-19 05:55:42
8382,8382,8079.0,1783,,2015-12-19 05:55:44,2015-12-19 05:55:44
8383,8383,8084.0,538,,2015-12-19 05:59:21,2015-12-19 05:59:21
8384,8384,8083.0,161,,2015-12-19 06:02:07,2015-12-19 06:02:07
8385,8385,8085.0,728,,2015-12-19 06:06:16,2015-12-19 06:06:16
8386,8386,8085.0,727,,2015-12-19 06:06:18,2015-12-19 06:06:18
8387,8387,8085.0,728,,2015-12-19 06:06:19,2015-12-19 06:06:19
8388,8388,8087.0,582,,2015-12-19 06:07:49,2015-12-19 06:07:49
8389,8389,8086.0,918,,2015-12-19 06:07:54,2015-12-19 06:07:54
8390,8390,8088.0,551,,2015-12-19 06:10:41,2015-12-19 06:10:41
8391,8391,8091.0,468,,2015-12-19 06:16:36,2015-12-19 06:16:36
8392,8392,8092.0,703,,2015-12-19 06:17:29,2015-12-19 06:17:29
8393,8393,8092.0,781,,2015-12-19 06:17:31,2015-12-19 06:17:31
8394,8394,8090.0,177,,2015-12-19 06:18:05,2015-12-19 06:18:05
8395,8395,8093.0,935,,2015-12-19 06:18:06,2015-12-19 06:18:06
8396,8396,8098.0,502,,2015-12-19 06:27:47,2015-12-19 06:27:47
8397,8397,8097.0,720,,2015-12-19 06:28:03,2015-12-19 06:28:03
8398,8398,8097.0,723,,2015-12-19 06:28:04,2015-12-19 06:28:04
8399,8399,8099.0,778/363,,2015-12-19 06:28:46,2015-12-19 06:28:46
8400,8400,8089.0,146,,2015-12-19 06:29:50,2015-12-19 06:29:50
8401,8401,8101.0,147,,2015-12-19 06:32:48,2015-12-19 06:32:48
8402,8402,8102.0,940,,2015-12-19 06:33:45,2015-12-19 06:33:45
8403,8403,8104.0,482,,2015-12-19 06:33:51,2015-12-19 06:33:51
8404,8404,8103.0,006,,2015-12-19 06:34:19,2015-12-19 06:34:19
8405,8405,8103.0,006,,2015-12-19 06:34:21,2015-12-19 06:34:21
8406,8406,8106.0,521,,2015-12-19 06:37:31,2015-12-19 06:37:31
8407,8407,8105.0,"465,467",,2015-12-19 06:38:51,2015-12-19 06:38:51
8408,8408,8107.0,205,,2015-12-19 06:40:01,2015-12-19 06:40:01
8409,8409,8107.0,205,,2015-12-19 06:40:03,2015-12-19 06:40:03
8410,8410,8108.0,730,,2015-12-19 06:40:38,2015-12-19 06:40:38
8411,8411,8108.0,732,,2015-12-19 06:40:40,2015-12-19 06:40:40
8412,8412,8111.0,1019,,2015-12-19 06:46:54,2015-12-19 06:46:54
8413,8413,8112.0,210,,2015-12-19 06:48:22,2015-12-19 06:48:22
8414,8414,8112.0,210,,2015-12-19 06:48:24,2015-12-19 06:48:24
8415,8415,8109.0,608,,2015-12-19 06:48:29,2015-12-19 06:48:29
8416,8416,8109.0,608,,2015-12-19 06:50:05,2015-12-19 06:50:05
8417,8417,8114.0,"177,172",,2015-12-19 06:57:25,2015-12-19 06:57:25
8418,8418,8119.0,1300,,2015-12-19 06:59:15,2015-12-19 06:59:15
8420,8420,8113.0,1770,,2015-12-19 06:59:28,2015-12-19 06:59:28
8421,8421,8113.0,1768,,2015-12-19 06:59:29,2015-12-19 06:59:29
8422,8422,8113.0,1769,,2015-12-19 06:59:31,2015-12-19 06:59:31
8423,8423,8118.0,62,,2015-12-19 07:00:33,2015-12-19 07:00:33
8424,8424,8123.0,697,,2015-12-19 07:02:04,2015-12-19 07:02:04
8425,8425,8120.0,2499,,2015-12-19 07:02:55,2015-12-19 07:02:55
8426,8426,8128.0,788,,2015-12-19 07:06:11,2015-12-19 07:06:11
8427,8427,8127.0,61,,2015-12-19 07:06:38,2015-12-19 07:06:38
8428,8428,8126.0,1771,,2015-12-19 07:07:10,2015-12-19 07:07:10
8429,8429,8126.0,1773,,2015-12-19 07:07:11,2015-12-19 07:07:11
8431,8431,8131.0,773,,2015-12-19 07:10:27,2015-12-19 07:10:27
8432,8432,8130.0,46,,2015-12-19 07:11:09,2015-12-19 07:11:09
8433,8433,,253,,2015-12-19 07:17:20,2015-12-19 07:17:20
8435,8435,8137.0,853,,2015-12-19 07:17:53,2015-12-19 07:17:53
8436,8436,8138.0,1772,,2015-12-19 07:19:54,2015-12-19 07:19:54
8437,8437,8138.0,1774,,2015-12-19 07:19:56,2015-12-19 07:19:56
8438,8438,8138.0,1776,,2015-12-19 07:19:57,2015-12-19 07:19:57
8439,8439,8139.0,56,,2015-12-19 07:23:18,2015-12-19 07:23:18
8440,8440,8143.0,900,,2015-12-19 07:26:44,2015-12-19 07:26:44
8441,8441,8144.0,249,,2015-12-19 07:29:46,2015-12-19 07:29:46
8442,8442,,57,,2015-12-19 07:30:31,2015-12-19 07:30:31
8444,8444,8148.0,51,,2015-12-19 07:36:50,2015-12-19 07:36:50
8445,8445,8149.0,"173,477",,2015-12-19 07:37:18,2015-12-19 07:37:18
8446,8446,8150.0,1668,,2015-12-19 07:38:58,2015-12-19 07:38:58
8447,8447,8146.0,2487,,2015-12-19 07:39:47,2015-12-19 07:39:47
8448,8448,8151.0,810,,2015-12-19 07:40:46,2015-12-19 07:40:46
8449,8449,8151.0,811,,2015-12-19 07:40:48,2015-12-19 07:40:48
8450,8450,8151.0,812,,2015-12-19 07:40:49,2015-12-19 07:40:49
8452,8452,8154.0,1098,,2015-12-19 07:43:49,2015-12-19 07:43:49
8453,8453,8157.0,1026,,2015-12-19 07:49:02,2015-12-19 07:49:02
8454,8454,8158.0,1395,,2015-12-19 07:49:20,2015-12-19 07:49:20
8455,8455,8159.0,47,,2015-12-19 07:52:22,2015-12-19 07:52:22
8457,8457,,473,,2015-12-19 07:58:59,2015-12-19 07:58:59
8458,8458,8163.0,750,,2015-12-19 07:59:49,2015-12-19 07:59:49
8459,8459,8165.0,393,,2015-12-19 08:02:09,2015-12-19 08:02:09
8460,8460,8166.0,963,,2015-12-19 08:02:21,2015-12-19 08:02:21
8461,8461,8162.0,2402,,2015-12-19 08:03:26,2015-12-19 08:03:26
8462,8462,,473,,2015-12-19 08:03:38,2015-12-19 08:03:38
8463,8463,8162.0,2402,,2015-12-19 08:04:31,2015-12-19 08:04:31
8464,8464,8167.0,1775,,2015-12-19 08:04:45,2015-12-19 08:04:45
8465,8465,8167.0,1776,,2015-12-19 08:04:46,2015-12-19 08:04:46
8466,8466,8162.0,2402,,2015-12-19 08:04:49,2015-12-19 08:04:49
8467,8467,8168.0,983,,2015-12-19 08:05:41,2015-12-19 08:05:41
8468,8468,8169.0,789,,2015-12-19 08:07:04,2015-12-19 08:07:04
8469,8469,8164.0,95,,2015-12-19 08:07:42,2015-12-19 08:07:42
8470,8470,8170.0,2551,,2015-12-19 08:08:15,2015-12-19 08:08:15
8471,8471,8171.0,952,,2015-12-19 08:11:25,2015-12-19 08:11:25
8472,8472,,94,,2015-12-19 08:11:27,2015-12-19 08:11:27
8474,8474,8172.0,2538,,2015-12-19 08:14:41,2015-12-19 08:14:41
8475,8475,8176.0,923,,2015-12-19 08:17:12,2015-12-19 08:17:12
8476,8476,8177.0,45,,2015-12-19 08:18:24,2015-12-19 08:18:24
8477,8477,8179.0,2195,,2015-12-19 08:20:45,2015-12-19 08:20:45
8478,8478,8175.0,786,,2015-12-19 08:21:09,2015-12-19 08:21:09
8479,8479,8178.0,1407,,2015-12-19 08:21:22,2015-12-19 08:21:22
8481,8481,8181.0,63,,2015-12-19 08:24:23,2015-12-19 08:24:23
8482,8482,8184.0,678,,2015-12-19 08:24:52,2015-12-19 08:24:52
8483,8483,8186.0,710,,2015-12-19 08:28:48,2015-12-19 08:28:48
8484,8484,8186.0,709,,2015-12-19 08:28:50,2015-12-19 08:28:50
8485,8485,8186.0,707,,2015-12-19 08:28:53,2015-12-19 08:28:53
8486,8486,8189.0,95,,2015-12-19 08:30:22,2015-12-19 08:30:22
8487,8487,8191.0,2626,,2015-12-19 08:30:34,2015-12-19 08:30:34
8488,8488,8187.0,2207,,2015-12-19 08:30:50,2015-12-19 08:30:50
8490,8490,8193.0,453,,2015-12-19 08:34:46,2015-12-19 08:34:46
8491,8491,8194.0,1406,,2015-12-19 08:35:47,2015-12-19 08:35:47
8492,8492,8196.0,716,,2015-12-19 08:36:49,2015-12-19 08:36:49
8493,8493,8195.0,59,,2015-12-19 08:37:28,2015-12-19 08:37:28
8494,8494,8197.0,776,,2015-12-19 08:42:00,2015-12-19 08:42:00
8495,8495,8187.0,2207,,2015-12-19 08:43:51,2015-12-19 08:43:51
8496,8496,8198.0,2202,,2015-12-19 08:45:06,2015-12-19 08:45:06
8498,8498,8199.0,1897,,2015-12-19 08:47:06,2015-12-19 08:47:06
8499,8499,8199.0,1896,,2015-12-19 08:47:09,2015-12-19 08:47:09
8500,8500,8199.0,1850,,2015-12-19 08:47:11,2015-12-19 08:47:11
8501,8501,8199.0,1860,,2015-12-19 08:47:14,2015-12-19 08:47:14
8502,8502,8199.0,1780,,2015-12-19 08:47:16,2015-12-19 08:47:16
8503,8503,8199.0,1789,,2015-12-19 08:47:19,2015-12-19 08:47:19
8504,8504,8202.0,497,,2015-12-19 08:47:50,2015-12-19 08:47:50
8505,8505,8201.0,1380,,2015-12-19 08:48:24,2015-12-19 08:48:24
8506,8506,8201.0,1382,,2015-12-19 08:48:25,2015-12-19 08:48:25
8507,8507,8201.0,1383,,2015-12-19 08:48:27,2015-12-19 08:48:27
8509,8509,8205.0,46,,2015-12-19 08:52:41,2015-12-19 08:52:41
8511,8511,8206.0,7,,2015-12-19 08:53:59,2015-12-19 08:53:59
8512,8512,8204.0,1460,,2015-12-19 08:56:19,2015-12-19 08:56:19
8513,8513,8204.0,1430,,2015-12-19 08:56:21,2015-12-19 08:56:21
8514,8514,8204.0,1648,,2015-12-19 08:56:24,2015-12-19 08:56:24
8515,8515,8204.0,1114,,2015-12-19 08:56:31,2015-12-19 08:56:31
8516,8516,8204.0,1340,,2015-12-19 08:56:34,2015-12-19 08:56:34
8517,8517,8210.0,2240,,2015-12-19 08:57:03,2015-12-19 08:57:03
8518,8518,8209.0,1498,,2015-12-19 08:57:07,2015-12-19 08:57:07
8519,8519,8209.0,1497,,2015-12-19 08:57:08,2015-12-19 08:57:08
8520,8520,8209.0,1496,,2015-12-19 08:57:09,2015-12-19 08:57:09
8521,8521,8212.0,129,,2015-12-19 09:00:08,2015-12-19 09:00:08
8522,8522,8211.0,07,,2015-12-19 09:00:24,2015-12-19 09:00:24
8524,8524,8215.0,164,,2015-12-19 09:02:30,2015-12-19 09:02:30
8525,8525,8213.0,2043,,2015-12-19 09:03:49,2015-12-19 09:03:49
8526,8526,8213.0,2032,,2015-12-19 09:03:51,2015-12-19 09:03:51
8527,8527,8213.0,1967,,2015-12-19 09:03:53,2015-12-19 09:03:53
8528,8528,8213.0,3043,,2015-12-19 09:03:55,2015-12-19 09:03:55
8529,8529,8213.0,2651,,2015-12-19 09:03:57,2015-12-19 09:03:57
8530,8530,8213.0,2816,,2015-12-19 09:03:59,2015-12-19 09:03:59
8531,8531,8216.0,4,,2015-12-19 09:04:57,2015-12-19 09:04:57
8532,8532,8218.0,1789,,2015-12-19 09:05:17,2015-12-19 09:05:17
8533,8533,8218.0,1789,,2015-12-19 09:07:59,2015-12-19 09:07:59
8534,8534,8220.0,3254,,2015-12-19 09:08:18,2015-12-19 09:08:18
8535,8535,8220.0,4067,,2015-12-19 09:08:19,2015-12-19 09:08:19
8536,8536,8220.0,2654,,2015-12-19 09:08:21,2015-12-19 09:08:21
8537,8537,8220.0,3425,,2015-12-19 09:08:23,2015-12-19 09:08:23
8540,8540,8219.0,160,,2015-12-19 09:09:00,2015-12-19 09:09:00
8541,8541,8224.0,161,,2015-12-19 09:12:45,2015-12-19 09:12:45
8542,8542,8225.0,1727,,2015-12-19 09:13:49,2015-12-19 09:13:49
8543,8543,8223.0,5674,,2015-12-19 09:14:14,2015-12-19 09:14:14
8544,8544,8223.0,3581,,2015-12-19 09:14:16,2015-12-19 09:14:16
8545,8545,8223.0,786,,2015-12-19 09:14:18,2015-12-19 09:14:18
8546,8546,8223.0,1675,,2015-12-19 09:14:20,2015-12-19 09:14:20
8547,8547,8228.0,4,,2015-12-19 09:15:59,2015-12-19 09:15:59
8549,8549,8229.0,534,,2015-12-19 09:20:19,2015-12-19 09:20:19
8550,8550,8229.0,1125,,2015-12-19 09:20:21,2015-12-19 09:20:21
8551,8551,8231.0,4,,2015-12-19 09:20:22,2015-12-19 09:20:22
8552,8552,8229.0,1432,,2015-12-19 09:20:23,2015-12-19 09:20:23
8553,8553,8229.0,1442,,2015-12-19 09:20:25,2015-12-19 09:20:25
8554,8554,8229.0,1675,,2015-12-19 09:20:27,2015-12-19 09:20:27
8555,8555,8229.0,1982,,2015-12-19 09:20:29,2015-12-19 09:20:29
8556,8556,8229.0,1876,,2015-12-19 09:20:32,2015-12-19 09:20:32
8559,8559,8233.0,3537,,2015-12-19 09:25:26,2015-12-19 09:25:26
8560,8560,8233.0,4651,,2015-12-19 09:25:28,2015-12-19 09:25:28
8561,8561,8233.0,956,,2015-12-19 09:25:30,2015-12-19 09:25:30
8562,8562,8233.0,4065,,2015-12-19 09:25:32,2015-12-19 09:25:32
8563,8563,8233.0,3455,,2015-12-19 09:25:34,2015-12-19 09:25:34
8564,8564,8236.0,4,,2015-12-19 09:28:02,2015-12-19 09:28:02
