id,crop_reference_id,nitrogen,phosphorus,potassium,sulphur,zinc,boron,iron,manganese,copper,organic_manure,biofertiliser,lime,gypsum,created_at,updated_at,result_id,mixed_fertilizer_urea,mixed_fertilizer_ssp,mixed_fertilizer_mop,mixed_fertilizer_required
3380,167,174,375,100,,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 09:16:09.556287,2016-05-02 06:54:53.460757,1120,123,0,0,231
3698,60,52,63,17,8 kg/ acre at land preparation,10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 10:59:01.743991,2016-05-02 06:54:47.959751,1221,44,0,0,39
3697,115,43,63,17,4 kg/acre at land preparation,10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 10:59:01.723945,2016-05-02 06:54:47.969766,1221,35,0,0,39
3696,168,104,125,33,8 kg/ acre at land preparation,10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 10:59:01.702917,2016-05-02 06:54:47.979526,1221,87,0,0,77
3601,60,52,75,23,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:28:02.269785,2016-05-02 06:54:49.236184,1187,42,0,3,46
3600,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:28:02.262119,2016-05-02 06:54:49.246847,1187,35,0,0,39
3599,169,104,150,40,,10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:28:02.253628,2016-05-02 06:54:49.257566,1187,84,0,0,92
3598,60,52,75,23,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:26:10.867936,2016-05-02 06:54:49.273029,1186,42,0,3,46
3597,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:26:10.850493,2016-05-02 06:54:49.283476,1186,35,0,0,39
3596,169,104,150,40,,10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:26:10.828925,2016-05-02 06:54:49.293657,1186,84,0,0,92
3569,60,52,75,23,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 10:15:25.598178,2016-05-02 06:54:49.723388,1177,42,0,3,46
3568,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 10:15:25.580678,2016-05-02 06:54:49.743095,1177,35,0,0,39
3567,169,104,150,40,,10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 10:15:25.563899,2016-05-02 06:54:49.753488,1177,84,0,0,92
3483,61,43,63,17,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 09:49:43.073042,2016-05-02 06:54:51.189449,1150,35,0,0,39
3482,167,174,375,100,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 09:49:43.046226,2016-05-02 06:54:51.199114,1150,123,0,0,231
3481,114,122,175,47,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 09:49:43.026193,2016-05-02 06:54:51.208421,1150,98,0,0,108
3403,114,113,175,40,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,800 Kg/Acre,,2016-04-15 09:25:04.289630,2016-05-02 06:54:52.984835,1125,93,25,0,92
3402,195,17,150,13,,,0.1 % Disodium octaborate tetrahydrate  on 4th week @ 250-300 l/ ha,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,800 Kg/Acre,,2016-04-15 09:25:04.267086,2016-05-02 06:54:52.994244,1125,11,100,0,31
14414,60,52,75,23,,Zinc Sulphate @ 10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:34:48.286690,2016-05-06 08:34:48.286690,5594,42,0,3,46
14429,169,104,150,40,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:39:56.649345,2016-05-06 08:39:56.649345,5599,84,0,0,92
14430,168,122,150,47,,Zinc Sulphate @ 10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:39:56.671529,2016-05-06 08:39:56.671529,5599,102,0,7,92
14431,130,174,250,67,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:39:56.688702,2016-05-06 08:39:56.688702,5599,140,0,0,154
14432,117,69,75,27,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:39:56.706932,2016-05-06 08:39:56.706932,5599,59,0,7,46
14433,60,61,75,23,,Zinc Sulphate @ 10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:39:56.727003,2016-05-06 08:39:56.727003,5599,51,0,3,46
17508,169,104,150,40,Elemental Sulphur @ 8 kg/ acre at land preparation,,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,Ferrous sulfate @ 6  kg/acre ,,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-10 10:58:04.729619,2016-05-10 10:58:04.729619,6748,84,0,0,92
17509,117,69,75,27,Elemental Sulphur @ 4.8 kg/ acre at land preparation,,0.1 % Disodium octaborate tetrahydrate @100 l/ acre at 3rd week and 200 l /acre at 6th week of sowing,Ferrous sulfate @ 6  kg/acre ,,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-10 10:58:04.737893,2016-05-10 10:58:04.737893,6748,59,0,7,46
17510,60,61,75,23,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-10 10:58:04.745998,2016-05-10 10:58:04.745998,6748,51,0,3,46
17511,168,122,150,47,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-10 10:58:50.322227,2016-05-10 10:58:50.322227,6749,102,0,7,92
17512,115,43,63,17,Elemental Sulphur @ 4 kg/acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-10 10:58:50.340174,2016-05-10 10:58:50.340174,6749,35,0,0,39
17513,60,61,75,23,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-10 10:58:50.359028,2016-05-10 10:58:50.359028,6749,51,0,3,46
17517,169,104,150,40,,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-10 11:00:00.725969,2016-05-10 11:00:00.725969,6751,84,0,0,92
17518,117,69,75,27,,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-10 11:00:00.740375,2016-05-10 11:00:00.740375,6751,59,0,7,46
17519,60,61,75,23,,Zinc Sulphate @ 10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-10 11:00:00.755149,2016-05-10 11:00:00.755149,6751,51,0,3,46
18211,60,43,75,20,,Zinc Sulphate @ 10 kg/ acre at land preparation,,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-11 08:21:32.429269,2016-05-11 08:21:32.429269,7020,33,0,0,46
3677,114,113,163,47,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-15 10:53:11.788524,2016-05-02 06:54:48.195661,1213,91,0,3,100
3608,61,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:33:05.130473,2016-05-02 06:54:48.984772,1190,35,0,0,39
3607,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:33:05.122494,2016-05-02 06:54:48.994174,1190,35,0,0,39
3606,169,104,150,40,,10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:33:05.112918,2016-05-02 06:54:49.003535,1190,84,0,0,92
3553,60,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:11:11.954986,2016-05-02 06:54:49.908924,1173,35,0,0,39
3552,62,104,150,40,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:11:11.937135,2016-05-02 06:54:49.917959,1173,84,0,0,92
3551,113,52,75,20,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:11:11.912400,2016-05-02 06:54:49.927605,1173,42,0,0,46
3550,168,87,125,33,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:11:11.892890,2016-05-02 06:54:49.937673,1173,70,0,0,77
3549,167,174,375,100,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:11:11.876396,2016-05-02 06:54:49.948002,1173,123,0,0,231
3548,60,61,75,23,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:10:39.397631,2016-05-02 06:54:49.962346,1172,51,0,3,46
3547,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:10:39.381251,2016-05-02 06:54:49.972237,1172,35,0,0,39
3546,169,104,150,40,,10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:10:39.364088,2016-05-02 06:54:49.981664,1172,84,0,0,92
3479,60,61,88,23,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 09:48:16.609148,2016-05-02 06:54:51.236764,1148,49,0,0,54
3478,117,69,100,27,4.8 kg/ acre at land preparation ,,0.1 % Disodium octaborate tetrahydrate @100 l/ acre at 3rd week and 200 l /acre at 6th week of sowing,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 09:48:16.592834,2016-05-02 06:54:51.246236,1148,56,0,0,62
3477,168,122,175,47,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 09:48:16.575218,2016-05-02 06:54:51.255492,1148,98,0,0,108
3476,167,174,375,100,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 09:48:16.555663,2016-05-02 06:54:51.909804,1148,123,0,0,231
3475,114,122,175,47,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 09:48:16.538145,2016-05-02 06:54:51.923622,1148,98,0,0,108
3446,114,113,150,40,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,800 Kg/Acre,,2016-04-15 09:41:25.902126,2016-05-02 06:54:52.392683,1140,93,0,0,92
3442,60,52,75,23,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 09:36:58.880694,2016-05-02 06:54:52.469251,1137,42,0,3,46
3441,61,43,63,17,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 09:36:58.856471,2016-05-02 06:54:52.478876,1137,35,0,0,39
3440,116,17,75,40,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 09:36:58.837995,2016-05-02 06:54:52.488276,1137,7,0,20,46
3439,167,174,375,100,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 09:36:58.818239,2016-05-02 06:54:52.497935,1137,123,0,0,231
3438,114,113,163,47,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 09:36:58.799919,2016-05-02 06:54:52.506857,1137,91,0,3,100
3409,114,122,150,47,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,800 Kg/Acre,,2016-04-15 09:26:47.273743,2016-05-02 06:54:52.919494,1127,102,0,7,92
14415,167,174,375,100,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:36:02.200444,2016-05-06 08:36:02.200444,5595,123,0,0,231
14416,130,174,250,67,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:36:02.217811,2016-05-06 08:36:02.217811,5595,140,0,0,154
14417,60,52,75,23,,Zinc Sulphate @ 10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:36:02.235813,2016-05-06 08:36:02.235813,5595,42,0,3,46
14456,169,104,150,40,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:52:14.679092,2016-05-06 08:52:14.679092,5605,84,0,0,92
14457,168,122,150,47,,Zinc Sulphate @ 10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:52:14.687496,2016-05-06 08:52:14.687496,5605,102,0,7,92
14458,117,69,75,27,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:52:14.695450,2016-05-06 08:52:14.695450,5605,59,0,7,46
14459,60,61,75,23,,Zinc Sulphate @ 10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 08:52:14.704040,2016-05-06 08:52:14.704040,5605,51,0,3,46
17537,60,61,75,23,Elemental Sulphur @ 8 kg/ acre at land preparation,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-10 11:04:05.148015,2016-05-10 11:04:05.148015,6757,51,0,3,46
17573,171,130,250,67,,,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,800 Kg/Acre,,2016-05-10 11:10:47.775234,2016-05-10 11:10:47.775234,6769,97,0,0,154
17574,169,104,150,40,,,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,800 Kg/Acre,,2016-05-10 11:10:47.796948,2016-05-10 11:10:47.796948,6769,84,0,0,92
17575,117,69,100,27,,,0.1 % Disodium octaborate tetrahydrate @100 l/ acre at 3rd week and 200 l /acre at 6th week of sowing,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,800 Kg/Acre,,2016-05-10 11:10:47.814709,2016-05-10 11:10:47.814709,6769,56,0,0,62
17576,60,61,88,23,,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,800 Kg/Acre,,2016-05-10 11:10:47.834426,2016-05-10 11:10:47.834426,6769,49,0,0,54
18828,113,61,75,27,,,,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,800 Kg/Acre,,2016-05-11 10:20:16.473003,2016-05-11 10:20:16.473003,7228,51,0,7,46
3692,60,43,63,20,8 kg/ acre at land preparation,10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 10:56:58.108944,2016-05-02 06:54:48.024139,1219,35,0,3,39
3639,114,113,150,47,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 10:43:35.640273,2016-05-02 06:54:48.627499,1201,93,0,7,92
3691,115,43,63,17,4 kg/acre at land preparation,10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 10:56:58.088988,2016-05-02 06:54:48.033545,1219,35,0,0,39
3690,168,87,125,40,8 kg/ acre at land preparation,10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 10:56:58.063121,2016-05-02 06:54:48.042862,1219,70,0,7,77
3655,60,52,75,17,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 10:48:51.512272,2016-05-02 06:54:48.450352,1205,44,12,0,39
3654,115,43,63,17,4 kg/acre at land preparation,,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 10:48:51.491611,2016-05-02 06:54:48.460450,1205,35,0,0,39
3653,168,104,150,33,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 10:48:51.471122,2016-05-02 06:54:48.473365,1205,87,25,0,77
3645,60,52,75,23,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:45:13.024227,2016-05-02 06:54:48.564137,1202,42,0,3,46
3644,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:45:13.005927,2016-05-02 06:54:48.573618,1202,35,0,0,39
3643,169,104,150,40,,10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 10:45:12.987725,2016-05-02 06:54:48.583952,1202,84,0,0,92
3637,62,122,150,40,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 10:40:48.622471,2016-05-02 06:54:48.654350,1199,102,0,0,92
3636,113,61,75,20,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 10:40:48.604787,2016-05-02 06:54:48.663573,1199,51,0,0,46
3635,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 10:40:48.586636,2016-05-02 06:54:48.675715,1199,35,0,0,39
3634,168,104,125,33,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 10:40:48.567524,2016-05-02 06:54:48.692627,1199,87,0,0,77
3633,167,174,375,100,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 10:40:48.548298,2016-05-02 06:54:48.702090,1199,123,0,0,231
3622,60,61,88,23,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 10:35:49.648244,2016-05-02 06:54:48.827613,1194,49,0,0,54
3621,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 10:35:49.633464,2016-05-02 06:54:48.837403,1194,35,0,0,39
3620,169,104,150,40,,10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 10:35:49.615993,2016-05-02 06:54:48.847072,1194,84,0,0,92
3582,62,122,175,50,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 10:21:07.384710,2016-05-02 06:54:49.458573,1181,98,0,3,108
3581,61,43,63,17,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 10:21:07.367016,2016-05-02 06:54:49.477244,1181,35,0,0,39
3580,113,61,88,27,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 10:21:07.349272,2016-05-02 06:54:49.486633,1181,49,0,3,54
3579,168,104,150,47,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 10:21:07.329755,2016-05-02 06:54:49.496138,1181,84,0,7,92
3578,167,174,375,100,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 10:21:07.312725,2016-05-02 06:54:49.505488,1181,123,0,0,231
3577,191,69,150,40,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 10:21:07.292994,2016-05-02 06:54:49.514792,1181,49,0,0,92
