id,ph,ec,organic_carbon,nitrogen,phosphorus,potassium,sulpher,zinc,boron,iron,manganese,copper,test_id,created_at,updated_at,ph_rating,ec_rating,oc_rating,n_rating,p_rating,k_rating,s_rating,zn_rating,b_rating,fe_rating,mn_rating,cu_rating,mixed_fertilizer_rate_id,zn_rw_rating,user_id,shc_lang_version,distributed,soil_health_cards_count
45689,4.2,0.06,0.24,144.5,40.0,215.0,14.7,0.43,0.42,23.1,,,63142,2016-07-14 18:29:59.999999,2016-07-14 13:20:21.572099,1,5,9,9,9,8,8,11,10,10,0,0,1,11,,bn,1.0,4
45690,4.5,0.05,0.65,315.3,215.0,425.0,9.4,0.51,0.22,29.4,,,63143,2016-07-14 18:29:59.999999,2016-07-14 13:20:21.941777,1,5,8,8,7,7,9,11,11,10,0,0,1,11,,bn,1.0,6
45691,4.2,0.03,0.67,317.5,42.0,174.0,48.2,0.29,0.21,30.3,,,63144,2016-07-14 18:29:59.999999,2016-07-14 13:20:22.278163,1,5,8,8,9,9,7,11,11,10,0,0,1,11,,bn,1.0,4
45692,4.1,0.02,0.76,399.2,38.0,259.0,17.7,0.48,0.23,33.3,,,63145,2016-07-14 18:29:59.999999,2016-07-14 13:20:22.751440,1,5,7,8,9,8,7,11,11,10,0,0,1,11,,bn,1.0,6
45693,4.7,0.03,0.75,355.6,45.0,224.0,12.4,0.39,0.27,39.2,,,63146,2016-07-14 18:29:59.999999,2016-07-14 13:20:23.091148,1,5,7,8,8,8,8,11,11,10,0,0,1,11,,bn,1.0,6
45694,4.8,0.02,0.67,317.5,55.0,336.0,14.3,0.62,0.33,20.4,,,63147,2016-07-14 18:29:59.999999,2016-07-14 13:20:23.442529,1,5,8,8,8,8,8,10,11,10,0,0,1,11,,bn,1.0,7
45695,5.1,0.05,0.5,280.0,25.0,206.0,24.3,0.32,0.42,12.7,,,63148,2016-07-14 18:29:59.999999,2016-07-14 13:20:23.803454,1,5,8,8,9,8,7,11,10,10,0,0,1,11,,bn,1.0,6
45696,5.2,0.04,0.49,275.2,43.0,232.0,27.3,0.53,0.41,10.7,,,63149,2016-07-14 18:29:59.999999,2016-07-14 13:20:24.145918,1,5,9,9,9,8,7,11,10,10,0,0,1,11,,bn,1.0,4
45697,5.2,0.04,0.54,290.2,52.0,219.0,29.4,0.21,0.44,11.3,,,63150,2016-07-14 18:29:59.999999,2016-07-14 13:20:24.488069,1,5,8,8,8,8,7,11,10,10,0,0,1,11,,bn,1.0,6
45698,4.7,0.06,0.92,485.5,55.0,277.0,19.4,0.31,0.39,55.2,,,63151,2016-07-14 18:29:59.999999,2016-07-14 13:20:24.862022,1,5,7,7,8,8,7,11,10,10,0,0,1,11,,bn,1.0,5
45699,4.6,0.08,0.99,489.6,55.0,224.0,31.2,0.33,0.28,54.3,,,63152,2016-07-14 18:29:59.999999,2016-07-14 13:20:25.213577,1,5,7,7,8,8,7,11,11,10,0,0,1,11,,bn,1.0,5
45700,4.9,0.05,0.66,314.6,50.0,89.0,17.7,0.52,0.2,39.4,,,63153,2016-07-14 18:29:59.999999,2016-07-14 13:20:25.542963,1,5,8,8,8,9,7,11,11,10,0,0,1,11,,bn,1.0,4
45701,4.9,0.1,0.67,317.5,34.0,112.0,55.6,0.16,0.43,41.3,,,63154,2016-07-14 18:29:59.999999,2016-07-14 13:20:25.862281,1,5,8,8,9,9,7,11,10,10,0,0,1,11,,bn,1.0,6
45702,5.1,0.17,0.22,143.2,57.0,295.0,10.2,0.27,0.31,28.4,,,63155,2016-07-14 18:29:59.999999,2016-07-14 13:20:26.197949,1,5,9,9,8,8,8,11,11,10,0,0,1,11,,bn,1.0,5
45703,5.1,0.1,0.24,145.5,36.0,322.0,17.3,0.31,0.24,26.7,,,63156,2016-07-14 18:29:59.999999,2016-07-14 13:20:26.568705,1,5,9,9,9,8,7,11,11,10,0,0,1,11,,bn,1.0,4
45704,4.5,0.09,0.59,302.6,55.0,143.0,9.4,0.33,0.21,24.1,,,63157,2016-07-14 18:29:59.999999,2016-07-14 13:20:26.951986,1,5,8,8,8,9,9,11,11,10,0,0,1,11,,bn,1.0,6
45705,4.6,0.07,0.72,348.5,42.0,164.0,11.7,0.29,0.62,20.2,,,63158,2016-07-14 18:29:59.999999,2016-07-14 13:20:27.267504,1,5,8,8,9,9,8,11,10,10,0,0,1,11,,bn,1.0,6
45706,5.0,0.05,0.73,351.2,45.0,164.0,17.4,0.24,0.09,29.2,,,63159,2016-07-14 18:29:59.999999,2016-07-14 13:20:27.871551,1,5,8,8,8,9,7,11,11,10,0,0,1,11,,bn,1.0,5
45707,4.1,0.06,0.54,284.8,55.0,156.0,14.2,0.44,0.11,40.0,,,63160,2016-07-14 18:29:59.999999,2016-07-14 13:20:28.187455,1,5,8,8,8,9,8,11,11,10,0,0,1,11,,bn,1.0,5
45708,4.9,0.07,0.67,317.7,32.0,215.0,21.3,0.45,0.63,31.2,,,63161,2016-07-14 18:29:59.999999,2016-07-14 13:20:28.546899,1,5,8,8,9,8,7,11,10,10,0,0,1,11,,bn,1.0,7
45709,4.8,0.04,0.69,319.5,45.0,232.0,22.4,0.39,0.54,18.3,,,63162,2016-07-14 18:29:59.999999,2016-07-14 13:20:28.928364,1,5,8,8,8,8,7,11,10,10,0,0,1,11,,bn,1.0,8
45710,4.9,0.04,0.54,294.6,38.0,268.0,10.6,0.42,0.12,12.0,,,63163,2016-07-14 18:29:59.999999,2016-07-14 13:20:29.357182,1,5,8,8,9,8,8,11,11,10,0,0,1,11,,bn,1.0,5
45711,4.9,0.07,1.02,498.2,38.0,380.0,14.0,0.43,0.29,18.1,,,63164,2016-07-14 18:29:59.999999,2016-07-14 13:20:29.672187,1,5,7,7,9,7,8,11,11,10,0,0,1,11,,bn,1.0,5
45712,5.1,0.06,0.55,300.1,52.0,246.0,21.2,0.42,0.31,24.3,,,63165,2016-07-14 18:29:59.999999,2016-07-14 13:20:29.989311,1,5,8,8,8,8,7,11,11,10,0,0,1,11,,bn,1.0,4
45713,5.2,0.06,0.95,495.2,240.0,425.0,22.6,0.36,0.26,21.4,,,63166,2016-07-14 18:29:59.999999,2016-07-14 13:20:30.407480,1,5,7,7,7,7,7,11,11,10,0,0,1,11,,bn,1.0,9
45714,5.0,0.05,0.09,120.1,40.0,412.0,29.4,0.39,0.29,18.9,,,63167,2016-07-14 18:29:59.999999,2016-07-14 13:20:30.756960,1,5,9,9,9,7,7,11,11,10,0,0,1,11,,bn,1.0,5
45715,4.8,0.05,0.67,317.6,36.0,161.0,16.8,0.52,0.26,36.7,,,63168,2016-07-14 18:29:59.999999,2016-07-14 13:20:31.251931,1,5,8,8,9,9,7,11,11,10,0,0,1,11,,bn,1.0,4
45716,4.8,0.05,0.6,301.2,180.0,143.0,19.4,0.31,0.21,38.9,,,63169,2016-07-14 18:29:59.999999,2016-07-14 13:20:31.866665,1,5,8,8,7,9,7,11,11,10,0,0,1,11,,bn,1.0,5
45717,4.9,0.05,0.85,475.8,36.0,197.0,27.3,0.36,0.21,21.4,,,63170,2016-07-14 18:29:59.999999,2016-07-14 13:20:32.263017,1,5,7,7,9,9,7,11,11,10,0,0,1,11,,bn,1.0,5
45718,5.0,0.09,0.66,309.6,45.0,134.0,24.3,0.32,0.08,27.3,,,63171,2016-07-14 18:29:59.999999,2016-07-14 13:20:32.634284,1,5,8,8,8,9,7,11,11,10,0,0,1,11,,bn,1.0,6
45719,5.6,0.07,0.2,140.6,40.0,112.0,21.7,0.31,0.12,21.4,,,63172,2016-07-14 18:29:59.999999,2016-07-14 13:20:33.148277,2,5,9,9,9,9,7,11,11,10,0,0,1,11,,bn,1.0,4
45720,5.2,0.05,0.54,289.8,50.0,197.0,22.4,0.29,0.19,22.8,,,63173,2016-07-14 18:29:59.999999,2016-07-14 13:20:33.491505,1,5,8,8,8,9,7,11,11,10,0,0,1,11,,bn,1.0,4
45721,4.8,0.06,0.59,298.7,52.0,224.0,23.8,0.31,0.31,32.4,,,63174,2016-07-14 18:29:59.999999,2016-07-14 13:20:33.826683,1,5,8,8,8,8,7,11,11,10,0,0,1,11,,bn,1.0,4
45722,4.8,0.09,0.92,482.2,41.0,170.0,14.3,0.21,0.09,21.4,,,63175,2016-07-14 18:29:59.999999,2016-07-14 13:20:34.158891,1,5,7,7,9,9,8,11,11,10,0,0,1,11,,bn,1.0,4
45723,5.0,0.08,0.96,484.5,35.0,268.0,15.3,0.63,0.26,16.7,,,63176,2016-07-14 18:29:59.999999,2016-07-14 13:20:34.467692,1,5,7,7,9,8,7,10,11,10,0,0,1,11,,bn,1.0,5
45724,5.1,0.1,0.97,485.6,70.0,215.0,18.9,0.22,0.21,44.0,,,63177,2016-07-14 18:29:59.999999,2016-07-14 13:20:34.793018,1,5,7,7,8,8,7,11,11,10,0,0,1,11,,bn,1.0,4
45725,5.3,0.07,0.29,147.6,65.0,233.0,20.2,0.31,0.22,40.1,,,63178,2016-07-14 18:29:59.999999,2016-07-14 13:20:35.077404,1,5,9,9,8,8,7,11,11,10,0,0,1,11,,bn,1.0,4
45726,4.4,0.12,0.47,248.7,45.0,197.0,21.7,0.32,0.31,36.1,,,63179,2016-07-14 18:29:59.999999,2016-07-14 13:20:35.334849,1,5,9,9,8,9,7,11,11,10,0,0,1,11,,bn,1.0,2
45727,4.8,0.05,0.96,485.6,62.0,157.0,22.8,0.37,0.39,27.2,,,63180,2016-07-14 18:29:59.999999,2016-07-14 13:20:35.663673,1,5,7,7,8,9,7,11,10,10,0,0,1,11,,bn,1.0,3
45728,4.7,0.05,0.6,305.6,53.0,120.0,12.9,0.42,0.22,21.3,,,63181,2016-07-14 18:29:59.999999,2016-07-14 13:20:35.997028,1,5,8,8,8,9,8,11,11,10,0,0,1,11,,bn,1.0,4
45729,4.4,0.03,0.61,309.6,56.0,188.0,18.9,0.16,0.27,39.3,,,63182,2016-07-14 18:29:59.999999,2016-07-14 13:20:36.318178,1,5,8,8,8,9,7,11,11,10,0,0,1,11,,bn,1.0,5
45730,4.9,0.09,0.97,488.7,59.0,250.0,12.4,0.38,0.31,24.3,,,63183,2016-07-14 18:29:59.999999,2016-07-14 13:20:36.713136,1,5,7,7,8,8,8,11,11,10,0,0,1,11,,bn,1.0,3
45731,5.3,0.05,0.54,283.4,62.0,268.0,12.0,0.39,0.09,45.2,,,63184,2016-07-14 18:29:59.999999,2016-07-14 13:20:37.216734,1,5,8,8,8,8,8,11,11,10,0,0,1,11,,bn,1.0,3
45732,5.1,0.02,0.56,285.6,48.0,215.0,17.3,0.24,0.1,39.0,,,63185,2016-07-14 18:29:59.999999,2016-07-14 13:20:37.777482,1,5,8,8,8,8,7,11,11,10,0,0,1,11,,bn,1.0,2
45733,5.2,0.02,0.48,257.6,50.0,188.0,21.2,0.12,0.1,30.0,,,63186,2016-07-14 18:29:59.999999,2016-07-14 13:20:38.307951,1,5,9,9,8,9,7,11,11,10,0,0,1,11,,bn,1.0,2
45734,5.2,0.06,0.6,305.7,52.0,156.0,24.3,0.22,0.09,24.0,,,63187,2016-07-14 18:29:59.999999,2016-07-14 13:20:38.712872,1,5,8,8,8,9,7,11,11,10,0,0,1,11,,bn,1.0,2
45735,4.6,0.07,0.69,329.6,54.0,170.0,19.6,0.12,0.17,21.0,,,63188,2016-07-14 18:29:59.999999,2016-07-14 13:20:38.991114,1,5,8,8,8,9,7,11,11,10,0,0,1,11,,bn,1.0,3
45736,4.6,0.08,0.72,352.2,59.0,241.0,19.2,0.23,0.27,10.6,,,63189,2016-07-14 18:29:59.999999,2016-07-14 13:20:39.262261,1,5,8,8,8,8,7,11,11,10,0,0,1,11,,bn,1.0,3
45737,4.7,0.05,0.27,147.7,61.0,224.0,21.2,0.31,0.21,9.4,,,63190,2016-07-14 18:29:59.999999,2016-07-14 13:20:39.493262,1,5,9,9,8,8,7,11,11,10,0,0,1,11,,bn,1.0,2
45738,4.9,0.05,0.54,283.4,48.0,277.0,24.3,0.16,0.11,24.2,,,63191,2016-07-14 18:29:59.999999,2016-07-14 13:20:39.739471,1,5,8,8,8,8,7,11,11,10,0,0,1,11,,bn,1.0,2
45739,4.5,0.05,0.56,285.6,36.0,224.0,34.3,0.2,0.27,21.3,,,63192,2016-07-14 18:29:59.999999,2016-07-14 13:20:39.995358,1,5,8,8,9,8,7,11,11,10,0,0,1,11,,bn,1.0,2
45740,5.9,1.3,0.5,276.0,43.0,110.0,10.0,1.24,0.73,31.5,6.84,1.68,28695,2016-07-15 03:50:35.475440,2016-07-15 03:50:35.475440,2,6,8,9,9,9,8,10,10,10,10,10,1,10,,bn,1.0,5
45741,6.9,1.3,0.2,108.0,50.0,68.0,7.0,0.8,0.6,31.5,9.24,2.12,28696,2016-07-15 03:51:46.011158,2016-07-15 03:51:46.011158,3,6,9,9,8,9,9,10,10,10,10,10,1,11,,bn,1.0,4
45753,6.8,1.2,0.62,355.0,102.0,102.0,10.0,0.62,0.53,29.6,6.26,2.74,29023,2016-07-15 04:12:41.421004,2016-07-15 04:12:41.421004,3,6,8,8,7,9,8,10,10,10,10,10,1,11,,bn,1.0,5
45755,6.9,1.3,0.38,210.0,63.0,76.0,5.0,0.74,0.68,30.6,5.74,1.74,29025,2016-07-15 04:14:50.132607,2016-07-15 04:14:50.132607,3,6,9,9,8,9,9,10,10,10,10,10,1,11,,bn,1.0,5
45758,6.6,1.1,0.23,125.0,50.0,65.0,14.0,0.92,0.33,31.4,10.46,2.16,29030,2016-07-15 04:18:41.158800,2016-07-15 04:18:41.158800,3,6,9,9,8,9,8,10,11,10,10,10,1,10,,bn,1.0,7
45759,6.4,1.1,0.53,294.0,43.0,124.0,11.0,1.22,0.7,29.0,10.9,2.08,29031,2016-07-15 04:22:24.479229,2016-07-15 04:22:24.479229,2,6,8,8,9,9,8,10,10,10,10,10,1,10,,bn,1.0,7
45914,6.5,1.3,0.18,100.0,63.0,74.0,17.0,1.02,0.43,21.0,7.02,1.5,29175,2016-07-15 05:18:06.932516,2016-07-15 05:18:06.932516,2,6,9,9,8,9,7,10,10,10,10,10,1,10,,bn,1.0,5
45915,6.4,1.2,0.36,201.0,53.0,107.0,15.0,0.94,0.7,32.2,7.64,1.64,29178,2016-07-15 05:23:41.657652,2016-07-15 05:23:41.657652,2,6,9,9,8,9,7,10,10,10,10,10,1,10,,bn,1.0,5
45918,6.1,1.2,0.39,218.0,40.0,56.0,16.0,0.74,0.73,18.0,8.14,2.32,29182,2016-07-15 05:32:22.768544,2016-07-15 05:32:22.768544,2,6,9,9,9,9,7,10,10,10,10,10,1,11,,bn,1.0,7
45919,6.5,1.2,0.59,335.0,58.0,78.0,3.0,0.56,0.65,18.4,7.42,2.14,29183,2016-07-15 05:33:51.981300,2016-07-15 05:33:51.981300,2,6,8,8,8,9,9,11,10,10,10,10,1,11,,bn,1.0,5
45920,6.1,1.3,0.57,325.0,61.0,60.0,5.0,0.54,0.75,20.5,7.78,2.38,29185,2016-07-15 05:35:09.711581,2016-07-15 05:35:09.711581,2,6,8,8,8,9,9,11,10,10,10,10,1,11,,bn,1.0,7
45922,6.5,1.2,0.39,218.0,61.0,100.0,12.0,0.42,0.48,24.2,7.62,2.5,29190,2016-07-15 05:38:28.162510,2016-07-15 05:38:28.162510,2,6,9,9,8,9,8,11,10,10,10,10,1,11,,bn,1.0,5
45923,6.6,1.1,0.36,201.0,109.0,104.0,9.0,0.7,0.75,25.0,7.42,1.64,29191,2016-07-15 05:41:21.761365,2016-07-15 05:41:21.761365,3,6,9,9,7,9,9,10,10,10,10,10,1,11,,bn,1.0,5
45926,5.0,0.05,0.93,487.9,26.0,210.0,30.1,0.44,0.31,20.1,,,61945,2016-07-15 05:53:02.258365,2016-07-15 05:53:02.258365,1,5,7,7,9,8,7,11,11,10,0,0,1,11,,bn,1.0,5
45941,6.5,1.1,0.35,193.0,67.0,94.0,2.0,0.82,0.33,29.4,13.3,2.02,31479,2016-07-15 06:09:07.095589,2016-07-15 06:09:07.095589,2,6,9,9,8,9,9,10,11,10,10,10,1,11,,bn,1.0,5
45943,6.6,1.0,0.29,159.0,38.0,76.0,5.0,0.84,0.3,21.8,7.74,1.98,31481,2016-07-15 06:11:28.526928,2016-07-15 06:11:28.526928,3,5,9,9,9,9,9,10,11,10,10,10,1,11,,bn,1.0,5
45944,6.6,1.1,0.47,260.0,36.0,58.0,8.0,0.82,0.28,30.8,11.64,1.96,31482,2016-07-15 06:12:51.442512,2016-07-15 06:12:51.442512,3,6,9,9,9,9,9,10,11,10,10,10,1,11,,bn,1.0,5
45946,6.4,1.2,0.35,193.0,73.0,124.0,3.0,1.5,0.75,33.2,7.98,3.96,31484,2016-07-15 06:16:56.029913,2016-07-15 06:16:56.029913,2,6,9,9,8,9,9,10,10,10,10,10,1,10,,bn,1.0,5
45949,6.6,1.34,0.32,176.0,78.0,119.0,10.0,0.78,0.78,18.3,7.98,1.94,31487,2016-07-15 06:25:34.863036,2016-07-15 06:25:34.863036,3,6,9,9,8,9,8,10,10,10,10,10,1,11,,bn,1.0,5
46069,3.9,0.18,0.18,260.0,206.0,275.0,20.54,2.45,0.64,20.22,11.24,5.24,51417,2016-07-15 06:29:37.884763,2016-07-15 06:29:37.884763,1,5,9,9,7,8,7,10,10,10,10,10,1,10,,bn,1.0,1
45742,6.8,1.2,0.48,268.0,51.0,42.0,8.0,1.04,0.75,32.2,15.12,2.62,28697,2016-07-15 03:53:08.341886,2016-07-15 03:53:08.341886,3,6,9,9,8,9,9,10,10,10,10,10,1,10,,bn,1.0,5
45743,6.8,1.2,0.29,159.0,53.0,44.0,2.0,0.9,0.7,30.1,14.0,2.24,28698,2016-07-15 03:54:46.567813,2016-07-15 03:54:46.567813,3,6,9,9,8,9,9,10,10,10,10,10,1,10,,bn,1.0,7
45746,6.0,1.1,0.3,168.0,36.0,32.0,7.0,1.08,0.78,32.2,6.28,1.38,28703,2016-07-15 04:03:11.734042,2016-07-15 04:03:11.734042,2,6,9,9,9,9,9,10,10,10,10,10,1,10,,bn,1.0,5
45747,6.0,1.2,0.47,260.0,65.0,64.0,14.0,1.02,0.55,30.6,7.44,1.96,29009,2016-07-15 04:05:43.990741,2016-07-15 04:05:43.990741,2,6,9,9,8,9,8,10,10,10,10,10,1,10,,bn,1.0,8
45754,6.9,1.2,0.18,100.0,92.0,37.0,3.0,0.52,0.2,28.0,6.98,1.96,29024,2016-07-15 04:13:49.037775,2016-07-15 04:13:49.037775,3,6,9,9,7,9,9,11,11,10,10,10,1,11,,bn,1.0,5
45756,7.0,1.1,0.32,176.0,60.0,64.0,7.0,0.76,0.63,30.8,7.38,2.1,29026,2016-07-15 04:15:49.662372,2016-07-15 04:15:49.662372,3,6,9,9,8,9,9,10,10,10,10,10,1,11,,bn,1.0,8
45757,6.7,1.0,0.38,210.0,58.0,107.0,11.0,0.82,0.18,32.2,10.3,1.88,29029,2016-07-15 04:17:01.199284,2016-07-15 04:17:01.199284,3,5,9,9,8,9,8,10,11,10,10,10,1,11,,bn,1.0,5
45928,6.5,1.1,0.35,193.0,74.0,65.0,15.0,0.72,0.3,32.6,6.36,1.96,29194,2016-07-15 05:54:13.336276,2016-07-15 05:54:13.336276,2,6,9,9,8,9,7,10,11,10,10,10,1,11,,bn,1.0,5
46072,4.18,0.07,0.4,240.0,193.0,105.0,6.9,1.78,0.74,22.46,14.26,3.6,51411,2016-07-15 06:31:53.793845,2016-07-15 06:31:53.793845,1,5,9,9,7,9,9,10,10,10,10,10,1,10,,bn,1.0,1
46073,6.6,2.46,0.26,142.0,156.0,86.0,12.0,0.62,1.0,20.0,8.04,2.26,31589,2016-07-15 06:32:13.686660,2016-07-15 06:32:13.686660,3,6,9,9,7,9,8,10,10,10,10,10,1,11,,bn,1.0,5
46261,3.95,0.11,0.29,168.0,110.0,125.0,5.7,1.67,0.62,21.09,9.24,5.18,51412,2016-07-15 06:36:02.876509,2016-07-15 06:36:02.876509,1,5,9,9,7,9,9,10,10,10,10,10,1,10,,bn,1.0,1
46266,6.1,0.28,0.17,92.0,117.0,53.0,3.0,1.44,0.6,30.7,5.86,3.42,31595,2016-07-15 06:38:53.541572,2016-07-15 06:38:53.541572,2,5,9,9,7,9,9,10,10,10,10,10,1,10,,bn,1.0,6
46269,4.1,0.17,0.29,168.0,120.0,175.0,13.12,3.47,0.92,25.12,9.86,3.64,51415,2016-07-15 06:40:16.397589,2016-07-15 06:40:16.397589,1,5,9,9,7,9,8,10,10,10,10,10,1,10,,bn,1.0,1
46277,6.0,2.93,0.35,193.0,102.0,126.0,13.0,0.62,0.6,28.6,6.52,1.64,31598,2016-07-15 06:44:44.550813,2016-07-15 06:44:44.550813,2,6,9,9,7,9,8,10,10,10,10,10,1,11,,bn,1.0,5
46283,6.2,1.61,0.24,134.0,175.0,95.0,12.0,0.86,0.63,21.0,9.96,3.02,31601,2016-07-15 07:15:23.633775,2016-07-15 07:15:23.633775,2,6,9,9,7,9,8,10,10,10,10,10,1,10,,bn,1.0,5
46285,6.3,3.03,0.51,283.0,185.0,98.0,9.0,0.96,0.75,30.3,7.62,2.62,31603,2016-07-15 07:18:25.336715,2016-07-15 07:18:25.336715,2,6,8,8,7,9,9,10,10,10,10,10,1,10,,bn,1.0,5
46290,5.7,0.21,0.45,252.0,31.0,417.0,12.0,1.02,0.34,5.8,2.12,0.32,63693,2016-07-15 18:29:59.999999,2016-07-15 07:27:39.654394,2,5,9,9,9,7,8,10,11,10,10,10,1,10,,bn,1.0,11
46291,5.9,0.2,0.6,360.0,39.0,470.0,9.0,0.62,0.3,6.1,1.84,0.32,63694,2016-07-15 18:29:59.999999,2016-07-15 07:27:40.130899,2,5,8,8,9,7,9,10,11,10,10,10,1,11,,bn,1.0,12
46292,5.1,0.23,0.69,334.0,26.0,148.0,6.0,0.98,0.62,5.34,1.78,0.3,63695,2016-07-15 18:29:59.999999,2016-07-15 07:27:40.556902,1,5,8,8,9,9,9,10,10,10,10,10,1,10,,bn,1.0,9
46293,5.0,0.27,0.59,354.0,31.0,94.0,10.0,0.58,0.36,5.3,2.46,0.24,63696,2016-07-15 18:29:59.999999,2016-07-15 07:27:41.209286,1,5,8,8,9,9,8,11,10,10,10,10,1,11,,bn,1.0,10
46294,5.2,0.38,0.6,360.0,44.0,161.0,7.0,0.88,0.34,6.1,2.3,0.26,63697,2016-07-15 18:29:59.999999,2016-07-15 07:27:41.655552,1,5,8,8,9,9,9,10,11,10,10,10,1,10,,bn,1.0,10
46295,5.7,0.17,0.63,378.0,48.0,202.0,11.0,0.54,0.4,5.3,2.42,0.34,63698,2016-07-15 18:29:59.999999,2016-07-15 07:27:42.049233,2,5,8,8,8,8,8,11,10,10,10,10,1,11,,bn,1.0,10
46296,5.8,0.21,0.67,342.0,35.0,161.0,8.0,0.62,0.24,5.3,1.86,0.46,63699,2016-07-15 18:29:59.999999,2016-07-15 07:27:42.556862,2,5,8,8,9,9,9,10,11,10,10,10,1,11,,bn,1.0,10
46297,5.7,0.14,0.45,252.0,35.0,188.0,12.0,0.58,0.38,5.28,1.84,0.36,63700,2016-07-15 18:29:59.999999,2016-07-15 07:27:42.970094,2,5,9,9,9,9,8,11,10,10,10,10,1,11,,bn,1.0,10
46298,5.3,0.41,0.48,269.0,31.0,309.0,9.0,0.98,0.6,5.2,2.98,0.36,63701,2016-07-15 18:29:59.999999,2016-07-15 07:27:43.397783,1,5,9,9,9,8,9,10,10,10,10,10,1,10,,bn,1.0,10
46299,5.4,0.37,0.64,384.0,26.0,430.0,11.0,0.54,0.28,5.7,2.84,0.34,63702,2016-07-15 18:29:59.999999,2016-07-15 07:27:43.784547,1,5,8,8,9,7,8,11,11,10,10,10,1,11,,bn,1.0,10
46300,5.2,0.14,0.26,146.0,35.0,497.0,10.0,0.94,0.36,6.1,1.88,0.32,63703,2016-07-15 18:29:59.999999,2016-07-15 07:27:44.200161,1,5,9,9,9,7,8,10,10,10,10,10,1,10,,bn,1.0,11
46301,5.1,0.15,0.33,185.0,22.0,148.0,10.0,0.6,0.32,5.2,2.96,0.26,63704,2016-07-15 18:29:59.999999,2016-07-15 07:27:44.687021,1,5,9,9,9,9,8,10,11,10,10,10,1,11,,bn,1.0,10
46302,5.3,0.17,0.42,235.0,22.0,134.0,11.0,0.96,0.34,5.84,3.4,0.3,63705,2016-07-15 18:29:59.999999,2016-07-15 07:27:45.563275,1,5,9,9,9,9,8,10,11,10,10,10,1,10,,bn,1.0,10
46303,5.1,0.14,0.54,324.0,31.0,215.0,12.0,0.64,0.28,5.86,3.46,0.4,63706,2016-07-15 18:29:59.999999,2016-07-15 07:27:46.041414,1,5,8,8,9,8,8,10,11,10,10,10,1,11,,bn,1.0,10
46304,5.6,0.18,0.57,342.0,48.0,269.0,9.0,0.88,0.56,6.36,2.86,0.32,63707,2016-07-15 18:29:59.999999,2016-07-15 07:27:46.455951,2,5,8,8,8,8,9,10,10,10,10,10,1,10,,bn,1.0,10
46305,6.0,0.23,0.3,168.0,48.0,175.0,11.0,0.66,0.22,6.3,2.34,0.34,63708,2016-07-15 18:29:59.999999,2016-07-15 07:27:46.880720,2,5,9,9,8,9,8,10,11,10,10,10,1,11,,bn,1.0,10
46306,6.3,0.31,0.15,84.0,26.0,309.0,8.0,0.62,0.28,5.84,1.96,0.32,63709,2016-07-15 18:29:59.999999,2016-07-15 07:27:47.626629,2,5,9,9,9,8,9,10,11,10,10,10,1,11,,bn,1.0,10
46307,5.7,0.3,0.2,112.0,31.0,282.0,10.0,0.56,0.26,5.3,2.0,0.4,63710,2016-07-15 18:29:59.999999,2016-07-15 07:27:48.286272,2,5,9,9,9,8,8,11,11,10,10,10,1,11,,bn,1.0,10
46308,5.1,0.39,0.35,196.0,31.0,228.0,7.0,0.9,0.32,5.88,3.12,0.3,63711,2016-07-15 18:29:59.999999,2016-07-15 07:27:48.825750,1,5,9,9,9,8,9,10,11,10,10,10,1,10,,bn,1.0,10
46309,5.4,0.27,0.45,252.0,31.0,524.0,9.0,0.58,0.52,6.46,2.18,0.26,63712,2016-07-15 18:29:59.999999,2016-07-15 07:27:49.551806,1,5,9,9,9,7,9,11,10,10,10,10,1,11,,bn,1.0,10
46310,5.7,0.18,0.24,134.0,35.0,457.0,6.0,0.94,0.24,5.84,2.84,0.38,63713,2016-07-15 18:29:59.999999,2016-07-15 07:27:49.971011,2,5,9,9,9,7,9,10,11,10,10,10,1,10,,bn,1.0,10
46311,5.3,0.3,0.51,306.0,39.0,108.0,8.0,0.6,0.62,5.36,3.4,0.34,63714,2016-07-15 18:29:59.999999,2016-07-15 07:27:50.377793,1,5,8,8,9,9,9,10,10,10,10,10,1,11,,bn,1.0,10
45745,6.1,1.0,0.35,193.0,149.0,71.0,10.0,1.16,0.45,30.4,5.94,1.3,28701,2016-07-15 04:02:07.444457,2016-07-15 04:02:07.444457,2,5,9,9,7,9,8,10,10,10,10,10,1,10,,bn,1.0,5
45760,6.1,1.1,0.48,268.0,31.0,106.0,10.0,1.0,0.3,31.4,12.32,2.34,29033,2016-07-15 04:43:05.391658,2016-07-15 04:43:05.391658,2,6,9,9,9,9,8,10,11,10,10,10,1,10,,bn,1.0,5
45917,6.5,1.1,0.36,201.0,44.0,60.0,10.0,0.76,0.4,21.0,11.0,2.1,29181,2016-07-15 05:29:22.899046,2016-07-15 05:29:22.899046,2,6,9,9,9,9,8,10,10,10,10,10,1,11,,bn,1.0,8
45929,5.1,0.05,0.69,313.3,30.0,107.0,17.1,0.19,0.28,24.3,,,61948,2016-07-15 05:56:01.847277,2016-07-15 05:56:01.847277,1,5,8,8,9,9,7,11,11,10,0,0,1,11,,bn,1.0,5
