id,name,jl_number,block_id,created_at,updated_at
29654,Khandagram,001,215,2015-11-04 18:37:25.000000,2015-11-04 18:37:25.000000
44068,Sorrong,213,176,2016-04-22 08:46:15.539544,2016-04-22 08:46:15.539544
44075,Rupsana,103,28,2016-04-22 11:53:45.000675,2016-04-22 11:53:45.000675
44079,Pathar Mohora,145,266,2016-06-23 09:59:43.009223,2016-06-23 09:59:43.009223
44080,Kumardih,158,276,2016-07-13 06:21:37.841082,2016-07-13 06:21:37.841082
44086,Putunda,154,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44087,Amra,156,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44088,Shaktigarh,155,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44089,Belna,157,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44090,Manikhati,158,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44091,Jafrabad,159,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44092,Kalinagar,160,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44093,Bajesalepur,161,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44094,Totpara,162,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44095,Barsul,163,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44096,Tantkhanda,164,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44097,Dakhingopalpur,165,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44120,Samantichak,120,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44121,Kadra,121,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44122,Samanti,122,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44123,Kasthakurumba,123,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44124,Hariharpurchak,124,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44125,Nathpur,125,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44126,Sialdha,126,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44127,Karori,129,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44132,Sukur,135,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44133,Hatgobindapur,136,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44134,Bonogram,137,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44135,Hatkanda,138,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44136,Korarchak,139,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44137,Bararichak,140,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44138,Raipur,141,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44139,Mohipal,142,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44140,Sehara,143,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44141,Sonakur,144,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44142,Tajpur,146,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44143,Purbakashiyara,147,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44144,Ramnagar,148,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44145,Atagarh,149,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44146,Suhari,150,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44147,Jarul,151,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44148,Sayidpurchak,152,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44149,Ghatsila,153,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44151,Sahapur,131,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44152,Debgram,132,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44153,Bolgana,133,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44154,Purbamalkita,134,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44155,Saddya,130,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44156,Palashi,105,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44172,Channa,111,34,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44069,Lalbajar,046,40,2016-04-22 09:54:08.685539,2016-04-22 09:54:08.685539
44191,Purba Krishnapur,145,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44266,PASCHIM NARAYANPUR,140,158,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44276,CHANDIPUR,106,158,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44279,JAGADISHPUR,105,158,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44280,ASLAMPUR,107,158,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44283,BOLDANGA,111,158,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44285,BINGAR,102,158,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44290,BIPRABATI,112,158,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44182,Dakhin Khanda,036,356,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44183,Baska,050,356,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44192,Bagdiha,064,40,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44302,SEKHPARA,113,158,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44308,KANGHSA,116,158,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44309,MOHADEBPUR,141,158,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44310,CHATIA,133,158,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44327,SHOVAPUR,201,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44330,PAR ANANTAPUR,199,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44334,CHAK MAILPUR,178,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44335,PAR DEONAPUR,193,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44339,SAHABAJPUR,174,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44343,GOLAPGANJ,176,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44344,MALATIPUR,175,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44346,SHASHANI,177,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44347,NAODA,188,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44349,BHOLAICHAK,172,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44351,SRINIBASPUR,181,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44353,SAYERTANRA,155,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44355,CHAK DOMAI,173,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44357,AKANDA BARIA,187,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44359,BAIRBONA,190,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44364,CHAKLALU,184,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44365,DAKSHIN CHANDPUR,179,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44366,DEBIDASPUR,192,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44367,FATEPUR,180,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44369,JOTE KASHI,205,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44370,KASIMCHAK,157,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44371,KAZICHAK,182,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44372,LARCHAK,183,162,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44375,BHANDAR,106,351,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44301,RAJKUNDALI,049,158,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44303,MACHUAKANDAR,085,158,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44304,IGONTARA,033,158,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44305,KHARBARI,034,158,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44441,Bhilaibani,101,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44442,Jayantipur (P),109,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44443,Gopinathpur,110,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44444,Arajipirchak,111,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44445,Penkale,115,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44446,Daumabari,116,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44447,Hrisingpur,117,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44448,Tokahoda,118,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44449,Baikunthapur,119,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44450,Narua,120,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44451,Jadupur,121,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44452,Chhotaakna,122,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44453,Baraakna,123,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44454,Krishnakundu,124,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44455,Belgere,125,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44456,Akatkola,126,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44457,Gangchya,127,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44458,Shripur,128,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44459,Radhanagar,129,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44460,Bolghata,130,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44461,Simla,131,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44462,Dhaikhanda,132,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44463,Barasat,133,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44464,Langalbhanga,139,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44465,Raska,141,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44466,Muide,145,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44467,Jamdan,146,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44468,Gopalpur,147,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44469,Kalakari,148,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44470,Bagpota,212,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44471,Kadamtala,229,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44472,Tenpur,230,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44473,Kharsa,231,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44474,Srirampur Atghara,232,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44475,Atghara,233,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44476,Kenchkapur,234,357,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44537,Rankanki,136,188,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44538,Paramanandapur,137,188,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44539,Maula,138,188,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44540,Dogerya Ramchak,140,188,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44541,Rejna,142,188,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44542,Sanpur,143,188,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44543,Kochgerya Ramchak,144,188,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44544,Kalapat,149,188,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44730,Maheshpur,100,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44731,Sekendari,101,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44732,Jaykrishnapur,102,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44733,Balitora,103,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44734,Sarberya,104,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44735,Shaulan,105,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44736,Ratnapur,106,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44737,Gangaprasad,107,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44738,Kadirpur Fakirbazar,108,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44739,Salampur,109,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44740,Radhanagar,110,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44741,Brahman Basan,111,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44742,Tatarpur,112,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44743,Machhgerya,113,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44744,Jotmari,114,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44745,Jotbani,115,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44746,Nabin Basudebpur,116,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44747,Shrirampur,117,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44748,Damodarpur,118,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44749,Gobindapur,119,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44750,Janarddanpur,120,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44751,Poshtanka,121,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44752,Kirttibaspur,122,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44753,Uttar Dhankhal,123,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44754,Dakshin Dhankhal,124,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44755,Makarampur,125,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44756,Abhirampur,126,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44757,Brindabanpur,127,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44758,Debkul,128,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44759,Jagannath Bati,129,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44760,Bar Kashimpur,130,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44761,Saidpur,131,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44762,Gadaipur,132,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44763,Krishnanagar,133,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44764,Anantapur,134,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44765,Nabin Maheshpur,135,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44766,Manikpur,136,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44767,Patla,137,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44768,Kashiyara,246,359,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44769,Dharmmasagar,138,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44770,Ramchandrapur,139,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44771,Chak Prasad,140,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44772,Jyotisab,141,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44773,Paikanbalia,142,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44774,Chak Sundar,143,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44775,Behari Chak,144,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44776,Dharmma,145,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44777,Chak Bualia,146,358,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44891,Akhina,175,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44892,Alampur,183,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44893,Arui,182,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44894,Atapur,207,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44895,Baidyapur,196,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44896,Bajekowarpur,154,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44897,Balar,149,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44898,Bandiara,158,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44899,Barabinan,195,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44900,Barati,198,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44901,Barpur,188,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44902,Bataspur,203,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44903,Bhanjapur,178,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44904,Bhorkunda,150,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44905,Binodpur,170,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44906,Birpur,189,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44907,Borojpota,165,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44908,Brahmandanga,162,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44909,Chabukpur,192,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44910,Chak Basantabati,181,29,2016-08-12 18:11:28.880706,2016-08-12 18:11:28.880706
44175,Palashpur,000,356,2016-08-05 18:11:28.880706,2017-04-03 10:00:57.449623
44101,Bamchandaipur,074,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44102,Kandarsona,086,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44103,Gangpur,088,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44104,Jotram,089,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44105,Durgabati,090,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44106,Baikunthapur,091,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44107,Ashathagoria,092,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44108,Nawpara,093,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44109,Shyamsundarpur,094,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44110,Gopalnagar,078,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44111,Alisha,077,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44112,Bacharhut,079,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44113,Srirampur,080,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44114,Hutsimul,081,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44115,Pemra,082,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44116,Kathalgachi,083,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44117,Chaitrapur,084,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44118,Amirpur,085,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44119,Nandur,087,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44128,Basatpur,096,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44129,Kusa,097,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44130,Korar,098,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44131,Ekbalpur,099,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44150,Kadigacha,062,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44157,Nabastha,031,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44158,Ausa,028,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44159,Saligram,023,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44160,Chakundi,022,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44161,Begut,030,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44162,Hairagram,027,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44163,Palsha,029,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44164,Borsua,025,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44165,Gangua,024,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44166,Bodhpur,026,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44167,Karanda,036,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44168,Paschimchandipur,037,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44169,Khargram,038,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44170,Palsit,039,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44171,Bhaita,040,355,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44173,Madanpur,048,356,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44174,Kajora,041,356,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44176,Srirampur,056,356,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44178,Tamla,053,356,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44179,Dubchururia,055,356,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44180,Andal,052,356,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44193,Bhatardaha,060,40,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44194,Chatisganda,067,40,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44195,Darbardanga,044,40,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44196,Chakdula,058,40,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44197,Barul,043,40,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44518,Bhadurpur,013,188,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44519,Ghola,014,188,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44520,Dwarkhola,017,188,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44521,Bakcha,019,188,2016-08-05 18:11:28.880706,2016-08-05 18:11:28.880706
44973,Patrahati,042,34,2016-08-30 18:11:28.880706,2016-08-30 18:11:28.880706
45553,Debhog,149,199,2016-09-16 18:11:28.880706,2016-09-16 18:11:28.880706
45669,Ramprasadpur,051,356,2017-02-17 18:11:28.880706,2017-02-17 18:11:28.880706
45787,Hanral,107,104,2017-02-23 06:25:41.446418,2017-02-23 06:25:41.446418
45788,Haur,109,104,2017-02-23 06:26:20.753754,2017-02-23 06:26:20.753754
45789,Nagbal,111,104,2017-02-23 06:26:59.424732,2017-02-23 06:26:59.424732
45790,Kunchpala,113,104,2017-02-23 06:27:51.408017,2017-02-23 06:27:51.408017
45810,Ayama,151,104,2017-02-23 07:01:31.976349,2017-02-23 07:01:31.976349
45815,Maheswarpur,160,104,2017-02-23 07:13:10.629230,2017-02-23 07:13:10.629230
45826,Aanti,189,104,2017-02-23 07:20:31.027696,2017-02-23 07:20:31.027696
45838,Marebung T.E.,102,86,2017-02-23 08:41:27.748551,2017-02-23 08:41:27.748551
35775,Kungradi,258,276,2015-11-04 18:39:17.000000,2017-02-23 10:22:09.782945
45791,Satithan,114,104,2017-02-23 06:28:33.332668,2017-02-23 06:28:33.332668
45792,Dighagari,115,104,2017-02-23 06:29:07.659693,2017-02-23 06:29:07.659693
45793,Bhushali,116,104,2017-02-23 06:29:48.777334,2017-02-23 06:29:48.777334
45794,Keshabpur,118,104,2017-02-23 06:30:31.553731,2017-02-23 06:30:31.553731
45795,Mirkhila,120,104,2017-02-23 06:32:26.030918,2017-02-23 06:32:26.030918
45796,Chawpala,121,104,2017-02-23 06:33:31.480253,2017-02-23 06:33:31.480253
45797,Dhanijpur,122,104,2017-02-23 06:34:27.600616,2017-02-23 06:34:27.600616
45798,Goswami Malipara,123,104,2017-02-23 06:42:22.168938,2017-02-23 06:42:22.168938
45799,Dumurpur,124,104,2017-02-23 06:43:03.496993,2017-02-23 06:43:03.496993
45800,Krishnapur,133,104,2017-02-23 06:46:01.456154,2017-02-23 06:46:01.456154
45801,Shrirampur,134,104,2017-02-23 06:47:02.929002,2017-02-23 06:47:02.929002
45802,Somsara,135,104,2017-02-23 06:49:18.457813,2017-02-23 06:49:18.457813
45803,Beraberi,136,104,2017-02-23 06:51:55.036494,2017-02-23 06:51:55.036494
45804,Paschim Shikta,138,104,2017-02-23 06:53:42.616961,2017-02-23 06:53:42.616961
45805,Ghatampur,142,104,2017-02-23 06:55:02.195583,2017-02-23 06:55:02.195583
45806,Badista,144,104,2017-02-23 06:56:50.444259,2017-02-23 06:56:50.444259
45813,Khidirpur,158,104,2017-02-23 07:11:30.920727,2017-02-23 07:11:30.920727
45814,Dakshin Dadpur,159,104,2017-02-23 07:12:33.187452,2017-02-23 07:12:33.187452
45816,Tamila,161,104,2017-02-23 07:13:39.407855,2017-02-23 07:13:39.407855
45820,Ichhpur,171,104,2017-02-23 07:16:40.023367,2017-02-23 07:16:40.023367
45822,Basta,178,104,2017-02-23 07:18:01.988620,2017-02-23 07:18:01.988620
45823,Mushar,183,104,2017-02-23 07:18:39.053581,2017-02-23 07:18:39.053581
45824,Uttar Babnan,185,104,2017-02-23 07:19:19.431371,2017-02-23 07:19:19.431371
45827,Kadipara,191,104,2017-02-23 07:21:05.507879,2017-02-23 07:21:05.507879
45829,Dakshin Babnan,193,104,2017-02-23 07:22:11.019417,2017-02-23 07:22:11.019417
45839,Tamsad Khasmahal,105,86,2017-02-23 08:42:14.609839,2017-02-23 08:42:14.609839
45843,Jorbanglo Khasmahal,113,86,2017-02-23 08:46:04.860824,2017-02-23 08:46:04.860824
45850,Phutka,343,166,2017-02-23 10:44:21.252972,2017-02-23 10:44:21.252972
45692,Nischinda,349,166,2017-02-17 18:11:28.880706,2017-02-23 10:45:25.861436
45834,Parmaguri K.M,107,86,2017-02-23 08:38:17.825905,2017-03-02 12:15:56.871548
