0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
4372,10674,6463.0,Malda 1 - STL Malda,2016-06-28,4.8,0.15,0.43,270,26,402,1.7,0.17,0.04,1.4,,,10-26-26,True,09009253581,2016-06-28 12:54:57.342087,2016-06-28 12:54:57.624524
4373,10675,6464.0,Malda 1 - STL Malda,2016-06-28,5.3,0.07,0.4,220,100,469,5.1,0.19,0.04,1.3,,,10-26-26,True,09009253582,2016-06-28 12:54:57.857037,2016-06-28 12:54:58.151293
4374,10676,6465.0,Malda 1 - STL Malda,2016-06-28,5.1,0.08,0.37,180,35,201,2.5,0.24,0.05,1.2,,,10-26-26,True,09009253583,2016-06-28 12:54:58.441601,2016-06-28 12:54:58.765628
4375,10677,6466.0,Malda 1 - STL Malda,2016-06-28,5.4,0.06,0.39,195,26,268,1.3,0.31,0.03,1.3,,,10-26-26,True,09009253584,2016-06-28 12:54:59.063956,2016-06-28 12:54:59.481244
4376,10678,6467.0,Malda 1 - STL Malda,2016-06-28,5.5,0.05,0.67,352,80,536,4.2,0.2,0.06,2.2,,,10-26-26,True,09009253585,2016-06-28 12:54:59.751610,2016-06-28 12:55:00.056121
4377,10679,6468.0,Malda 1 - STL Malda,2016-06-28,5.1,0.07,0.6,341,26,268,1.4,0.31,0.06,2,,,10-26-26,True,09009253586,2016-06-28 12:55:00.303926,2016-06-28 12:55:00.668601
4378,10680,6469.0,Malda 1 - STL Malda,2016-06-28,5.3,0.06,0.63,332,130,335,6.2,0.2,0.06,2.1,,,10-26-26,True,09009253587,2016-06-28 12:55:00.974024,2016-06-28 12:55:01.186914
4379,10681,6470.0,Malda 1 - STL Malda,2016-06-28,5.4,0.09,0.64,354,30,362,2.3,0.32,0.05,2.1,,,10-26-26,True,09009253588,2016-06-28 12:55:01.413675,2016-06-28 12:55:01.676799
4380,10682,6471.0,Malda 1 - STL Malda,2016-06-28,5.6,0.08,0.57,320,26,389,1.2,0.2,0.05,1.8,,,10-26-26,True,09009253589,2016-06-28 12:55:01.890743,2016-06-28 12:55:02.066443
4381,10683,6472.0,Malda 1 - STL Malda,2016-06-28,5.3,0.05,0.54,330,80,174,4.2,0.32,0.05,1.8,,,10-26-26,True,09009253590,2016-06-28 12:55:02.195287,2016-06-28 12:55:02.329956
4382,10684,6473.0,Malda 1 - STL Malda,2016-06-28,5.2,0.06,0.55,300,65,255,3.2,0.25,0.05,1.8,,,10-26-26,True,09009253591,2016-06-28 12:55:02.448191,2016-06-28 12:55:02.586435
4383,10685,6474.0,Malda 1 - STL Malda,2016-06-28,5.1,0.08,0.57,311,170,429,7.4,0.28,0.05,1.9,,,10-26-26,True,09009253592,2016-06-28 12:55:02.741450,2016-06-28 12:55:02.889723
4384,10686,6475.0,Malda 1 - STL Malda,2016-06-28,6.1,0.06,0.58,280,26,201,1.5,0.27,0.05,1.9,,,10-26-26,True,09009253593,2016-06-28 12:55:03.022983,2016-06-28 12:55:03.148088
4385,10687,6476.0,Malda 1 - STL Malda,2016-06-28,5.8,0.07,0.6,280,40,241,3.2,0.3,0.07,2,,,10-26-26,True,09009253594,2016-06-28 12:55:03.270705,2016-06-28 12:55:03.412983
4386,10688,6477.0,Malda 1 - STL Malda,2016-06-28,5.7,0.06,0.67,340,56,469,5.1,0.3,0.06,2.2,,,10-26-26,True,09009253595,2016-06-28 12:55:03.643137,2016-06-28 12:55:03.942066
4387,10689,6478.0,Malda 1 - STL Malda,2016-06-28,5.9,0.05,0.48,260,45,201,2.5,0.08,0.03,1.6,,,10-26-26,True,09009253596,2016-06-28 12:55:04.188162,2016-06-28 12:55:04.482989
4388,10690,6479.0,Malda 1 - STL Malda,2016-06-28,6,0.07,0.36,200,72,241,3.6,0.06,0.02,1.1,,,10-26-26,True,09009253597,2016-06-28 12:55:04.686720,2016-06-28 12:55:04.920258
4389,10691,6480.0,Malda 1 - STL Malda,2016-06-28,6.2,0.06,0.42,252,25,268,1.2,0.07,0.04,1.2,,,10-26-26,True,09009253598,2016-06-28 12:55:05.169919,2016-06-28 12:55:05.470131
4390,10692,6481.0,Malda 1 - STL Malda,2016-06-28,5.7,0.08,0.45,230,35,295,1.7,0.06,0.03,1.4,,,10-26-26,True,09009253599,2016-06-28 12:55:05.695995,2016-06-28 12:55:06.018994
4391,10693,6482.0,Malda 1 - STL Malda,2016-06-28,5.5,0.06,0.6,344,42,174,2.1,0.11,0.05,2.1,,,10-26-26,True,09009253600,2016-06-28 12:55:06.260689,2016-06-28 12:55:06.548011
4392,10694,6483.0,Malda 1 - STL Malda,2016-06-28,5.4,0.08,0.54,310,61,255,3.2,0.18,0.04,1.8,,,10-26-26,True,09009253601,2016-06-28 12:55:06.799169,2016-06-28 12:55:07.015313
4393,10695,6484.0,Malda 1 - STL Malda,2016-06-28,5.5,0.05,0.55,312,67,228,3.4,0.1,0.04,1.8,,,10-26-26,True,09009253602,2016-06-28 12:55:07.177962,2016-06-28 12:55:07.329810
4394,10696,6485.0,Malda 1 - STL Malda,2016-06-28,5.2,0.04,0.57,301,89,188,4.2,0.12,0.05,1.9,,,10-26-26,True,09009253603,2016-06-28 12:55:07.536564,2016-06-28 12:55:07.794888
4395,10697,6486.0,Malda 1 - STL Malda,2016-06-28,5.3,0.06,0.6,340,105,201,5.1,0.12,0.06,2,,,10-26-26,True,09009253604,2016-06-28 12:55:08.050060,2016-06-28 12:55:08.366660
4396,10698,6487.0,Malda 1 - STL Malda,2016-06-28,5.4,0.09,0.47,252,27,268,2.3,0.08,0.04,1.5,,,10-26-26,True,09009253605,2016-06-28 12:55:08.662310,2016-06-28 12:55:08.980049
4397,10699,6488.0,Malda 1 - STL Malda,2016-06-28,5.2,0.1,0.35,190,26,295,1.3,0.06,0.03,1.1,,,10-26-26,True,09009253606,2016-06-28 12:55:09.126834,2016-06-28 12:55:09.294417
4398,10700,6489.0,Malda 1 - STL Malda,2016-06-28,5.3,0.17,0.42,232,30,308,1.5,0.07,0.04,1.2,,,10-26-26,True,09009253607,2016-06-28 12:55:09.535076,2016-06-28 12:55:09.928102
4399,10701,6490.0,Malda 1 - STL Malda,2016-06-28,5.2,0.11,0.31,150,15,362,1.5,0.05,0.03,1,,,10-26-26,True,09009253608,2016-06-28 12:55:10.190297,2016-06-28 12:55:10.507320
4400,10702,6491.0,Malda 1 - STL Malda,2016-06-28,5.4,0.13,0.75,432,19,389,1.9,0.13,0.07,2.7,,,10-26-26,True,09009253609,2016-06-28 12:55:10.800850,2016-06-28 12:55:11.132632
4401,10703,6492.0,Malda 1 - STL Malda,2016-06-28,5.3,0.16,0.65,370,21,268,2.1,0.14,0.06,2.1,,,10-26-26,True,09009253610,2016-06-28 12:55:11.376564,2016-06-28 12:55:11.562162
4402,10704,6493.0,Malda 1 - STL Malda,2016-06-28,5.1,0.23,0.6,340,62,166,3.2,0.1,0.03,2,,,10-26-26,True,09009253611,2016-06-28 12:55:11.699420,2016-06-28 12:55:11.845386
4403,10705,6494.0,Malda 1 - STL Malda,2016-06-28,5,0.21,0.85,490,72,228,3.6,0.14,0.08,2.6,,,10-26-26,True,09009253612,2016-06-28 12:55:11.974369,2016-06-28 12:55:12.147773
4404,10706,6495.0,Malda 1 - STL Malda,2016-06-28,4.8,0.19,0.58,320,52,241,2.6,0.12,0.05,1.5,,,10-26-26,True,09009253613,2016-06-28 12:55:12.300478,2016-06-28 12:55:12.526604
4405,10707,6496.0,Malda 1 - STL Malda,2016-06-28,5.3,0.07,0.67,380,36,268,1.8,0.13,0.06,2.1,,,10-26-26,True,09009253614,2016-06-28 12:55:12.709278,2016-06-28 12:55:12.899220
4406,10708,6497.0,Malda 1 - STL Malda,2016-06-28,5.1,0.06,0.45,250,45,255,2.2,0.07,0.04,1.3,,,10-26-26,True,09009253615,2016-06-28 12:55:13.129483,2016-06-28 12:55:13.388885
4407,10709,6498.0,Malda 1 - STL Malda,2016-06-28,5,0.05,0.42,230,105,241,5.2,0.06,0.04,1.2,,,10-26-26,True,09009253616,2016-06-28 12:55:13.544281,2016-06-28 12:55:13.682112
4408,10710,6499.0,Malda 1 - STL Malda,2016-06-28,4.9,0.04,0.4,220,32,174,1.6,0.05,0.04,1.2,,,10-26-26,True,09009253617,2016-06-28 12:55:13.808937,2016-06-28 12:55:13.959137
4409,10711,6500.0,Malda 1 - STL Malda,2016-06-28,5.2,0.08,0.39,224,121,188,6.1,0.04,0.03,1.3,,,10-26-26,True,09009253618,2016-06-28 12:55:14.086442,2016-06-28 12:55:14.245819
4410,10712,6501.0,Malda 1 - STL Malda,2016-06-28,5.4,0.05,0.37,210,52,201,2.6,0.07,0.02,1.2,,,10-26-26,True,09009253619,2016-06-28 12:55:14.405412,2016-06-28 12:55:14.543473
4411,10713,6502.0,Malda 1 - STL Malda,2016-06-28,5.1,0.08,0.6,345,35,268,1.7,0.1,0.05,2,,,10-26-26,True,09009253620,2016-06-28 12:55:14.672195,2016-06-28 12:55:14.815332
4412,10714,6503.0,Malda 1 - STL Malda,2016-06-28,5.4,0.09,0.67,384,68,362,3.4,0.12,0.06,2.1,,,10-26-26,True,09009253621,2016-06-28 12:55:14.958251,2016-06-28 12:55:15.285039
4413,10715,6504.0,Malda 1 - STL Malda,2016-06-28,5.3,0.1,0.67,390,71,268,3.5,0.13,0.05,2.1,,,10-26-26,True,09009253622,2016-06-28 12:55:15.587753,2016-06-28 12:55:16.034790
4414,10716,6505.0,Malda 1 - STL Malda,2016-06-28,5.5,0.13,0.52,282,56,161,2.8,0.1,0.04,1.4,,,10-26-26,True,09009253623,2016-06-28 12:55:16.529073,2016-06-28 12:55:16.907442
4415,10717,6506.0,Malda 1 - STL Malda,2016-06-28,5.3,0.11,0.67,387,24,174,1.2,0.13,0.06,2.3,,,10-26-26,True,09009253624,2016-06-28 12:55:17.237767,2016-06-28 12:55:17.588507
4416,10718,6507.0,Malda 1 - STL Malda,2016-06-28,5.4,0.07,0.63,352,28,228,1.4,0.12,0.05,2.1,,,10-26-26,True,09009253625,2016-06-28 12:55:17.736897,2016-06-28 12:55:18.028248
4417,10719,6508.0,Malda 1 - STL Malda,2016-06-28,5.5,0.06,0.6,340,32,255,2.1,0.1,0.05,2.1,,,10-26-26,True,09009253626,2016-06-28 12:55:18.241099,2016-06-28 12:55:18.448385
4418,10720,6509.0,Malda 1 - STL Malda,2016-06-28,5.6,0.05,0.52,284,52,295,6.5,0.11,0.04,1.6,,,10-26-26,True,09009253627,2016-06-28 12:55:18.731623,2016-06-28 12:55:19.038311
4419,10721,6510.0,Malda 1 - STL Malda,2016-06-28,5.7,0.04,0.49,236,41,362,2.5,0.07,0.03,1.5,,,10-26-26,True,09009253628,2016-06-28 12:55:19.295101,2016-06-28 12:55:19.517696
4420,10722,6511.0,Malda 1 - STL Malda,2016-06-28,5.9,0.09,0.43,242,56,281,2.8,0.08,0.04,1.4,,,10-26-26,True,09009253629,2016-06-28 12:55:19.646848,2016-06-28 12:55:19.777903
4421,10723,6512.0,Malda 1 - STL Malda,2016-06-28,6.1,0.1,0.45,230,72,295,3.1,0.06,0.04,1.3,,,10-26-26,True,09009253630,2016-06-28 12:55:19.892205,2016-06-28 12:55:20.028981
4422,10724,6513.0,Malda 1 - STL Malda,2016-06-28,6.3,0.17,0.42,220,36,362,1.8,0.05,0.03,1.2,,,10-26-26,True,09009253631,2016-06-28 12:55:20.158455,2016-06-28 12:55:20.290771
4423,10725,6514.0,Malda 1 - STL Malda,2016-06-28,5.8,0.21,0.39,222,42,402,1.5,0.04,0.03,1.5,,,10-26-26,True,09009253632,2016-06-28 12:55:20.407851,2016-06-28 12:55:20.550016
4424,10726,6515.0,Malda 1 - STL Malda,2016-06-28,5.7,0.23,0.36,221,52,268,2.5,0.06,0.02,1.3,,,10-26-26,True,09009253633,2016-06-28 12:55:20.668323,2016-06-28 12:55:20.804609
4425,10727,6516.0,Malda 1 - STL Malda,2016-06-28,5.5,0.17,0.37,215,62,134,3.1,0.05,0.03,1.1,,,10-26-26,True,09009253634,2016-06-28 12:55:20.928748,2016-06-28 12:55:21.101918
4426,10728,6517.0,Malda 1 - STL Malda,2016-06-28,5.2,0.1,0.31,140,77,161,3.3,0.02,0.02,1,,,10-26-26,True,09009253635,2016-06-28 12:55:21.236005,2016-06-28 12:55:21.399479
4427,10729,6518.0,Malda 1 - STL Malda,2016-06-28,5.1,0.09,0.3,150,65,228,2.4,0.04,0.02,1.1,,,10-26-26,True,09009253636,2016-06-28 12:55:21.552021,2016-06-28 12:55:21.698829
4428,10730,6519.0,Malda 1 - STL Malda,2016-06-28,5.3,0.07,0.78,418,15,295,0.5,0.14,0.07,2.4,,,10-26-26,True,09009253637,2016-06-28 12:55:21.831461,2016-06-28 12:55:22.060108
4429,10731,6520.0,Malda 1 - STL Malda,2016-06-28,5,0.06,0.76,420,212,174,1.5,0.12,0.06,2.2,,,10-26-26,True,09009253638,2016-06-28 12:55:22.320858,2016-06-28 12:55:22.601072
4430,10732,6521.0,Malda 1 - STL Malda,2016-06-28,4.9,0.05,0.75,410,322,201,2.1,0.13,0.05,2.5,,,10-26-26,True,09009253639,2016-06-28 12:55:22.848323,2016-06-28 12:55:23.163977
4431,10733,6522.0,Malda 1 - STL Malda,2016-06-28,4.8,0.06,0.55,322,45,268,2.5,0.09,0.04,1.6,,,10-26-26,True,09009253640,2016-06-28 12:55:23.408632,2016-06-28 12:55:23.688255
4432,10734,6523.0,Malda 1 - STL Malda,2016-06-28,5.6,0.07,0.43,240,105,281,6.9,0.06,0.03,1.2,,,10-26-26,True,09009253641,2016-06-28 12:55:23.930269,2016-06-28 12:55:24.258668
4433,10735,6524.0,Malda 1 - STL Malda,2016-06-28,5.9,0.08,0.52,309,72,295,3.6,0.1,0.04,1.6,,,10-26-26,True,09009253642,2016-06-28 12:55:24.458935,2016-06-28 12:55:24.605370
4434,10736,6525.0,Malda 1 - STL Malda,2016-06-28,6.2,0.06,0.37,176,67,469,3.3,0.06,0.02,1.1,,,10-26-26,True,09009253643,2016-06-28 12:55:24.714815,2016-06-28 12:55:24.842427
4435,10737,6526.0,Malda 1 - STL Malda,2016-06-28,6.3,0.05,0.45,240,67,188,3.2,0.07,0.03,1.7,,,10-26-26,True,09009253644,2016-06-28 12:55:25.005350,2016-06-28 12:55:25.289090
4436,10738,6527.0,Malda 1 - STL Malda,2016-06-28,6.1,0.09,0.45,232,41,268,2.5,0.06,0.03,1.5,,,10-26-26,True,09009253645,2016-06-28 12:55:25.500043,2016-06-28 12:55:25.785771
4437,10739,6528.0,Malda 1 - STL Malda,2016-06-28,5.8,0.1,0.6,342,32,281,1.6,0.11,0.05,2.1,,,10-26-26,True,09009253646,2016-06-28 12:55:26.031424,2016-06-28 12:55:26.318656
4438,10740,6529.0,Malda 1 - STL Malda,2016-06-28,6,0.13,0.45,241,78,295,3.9,0.07,0.04,1.3,,,10-26-26,True,09009253647,2016-06-28 12:55:26.588277,2016-06-28 12:55:26.934261
4439,10741,6530.0,Malda 1 - STL Malda,2016-06-28,6.1,0.09,0.22,120,65,201,3.2,0.03,0.01,0.06,,,10-26-26,True,09009253648,2016-06-28 12:55:27.202863,2016-06-28 12:55:27.460447
4440,10742,6531.0,Malda 1 - STL Malda,2016-06-28,5.7,0.11,0.52,330,52,214,2.6,0.09,0.04,1.4,,,10-26-26,True,09009253649,2016-06-28 12:55:27.581593,2016-06-28 12:55:27.749116
4441,10743,6532.0,Malda 1 - STL Malda,2016-06-28,5.5,0.1,0.52,322,40,362,2,0.08,0.04,1.6,,,10-26-26,True,09009253650,2016-06-28 12:55:27.897679,2016-06-28 12:55:28.273916
4442,10744,6533.0,Malda 1 - STL Malda,2016-06-28,5.3,0.06,0.55,325,32,134,1.6,0.06,0.05,1.5,,,10-26-26,True,09009253651,2016-06-28 12:55:28.522954,2016-06-28 12:55:28.823427
4443,10745,6534.0,Malda 1 - STL Malda,2016-06-28,5.2,0.07,0.72,410,21,174,1.5,0.12,0.07,2.1,,,10-26-26,True,09009253652,2016-06-28 12:55:29.074202,2016-06-28 12:55:29.419910
4444,10746,6535.0,Malda 1 - STL Malda,2016-06-28,5,0.09,0.45,241,19,188,0.4,0.07,0.04,1.6,,,10-26-26,True,09009253653,2016-06-28 12:55:29.714246,2016-06-28 12:55:30.040170
4445,10747,6536.0,Malda 1 - STL Malda,2016-06-28,4.8,0.06,0.78,421,105,201,5.1,0.12,0.06,2.3,,,10-26-26,True,09009253654,2016-06-28 12:55:30.321526,2016-06-28 12:55:30.617912
4446,10748,6537.0,Malda 1 - STL Malda,2016-06-28,5.3,0.05,0.42,240,52,268,2.6,0.06,0.03,1.3,,,10-26-26,True,09009253655,2016-06-28 12:55:30.896325,2016-06-28 12:55:31.270976
4447,10749,6538.0,Malda 1 - STL Malda,2016-06-28,5.7,0.06,0.42,240,62,241,6,0.06,0.04,1.4,,,10-26-26,True,09009253656,2016-06-28 12:55:31.585621,2016-06-28 12:55:31.882398
4448,10750,6539.0,Malda 1 - STL Malda,2016-06-28,5.5,0.08,0.43,240,64,201,5.9,0.07,0.03,1.3,,,10-26-26,True,09009253657,2016-06-28 12:55:32.131120,2016-06-28 12:55:32.423494
4449,10751,6540.0,Malda 1 - STL Malda,2016-06-28,5.7,0.17,1.08,550,54,214,5.2,0.19,0.1,3.5,,,10-26-26,True,09009253658,2016-06-28 12:55:32.541781,2016-06-28 12:55:32.666154
4450,10752,6541.0,Malda 1 - STL Malda,2016-06-28,5.6,0.09,0.52,270,44,255,4.2,0.11,0.5,1.5,,,10-26-26,True,09009253659,2016-06-28 12:55:32.791160,2016-06-28 12:55:32.929268
4451,10753,6542.0,Malda 1 - STL Malda,2016-06-28,5.2,0.11,0.33,210,32,335,3.1,0.05,0.37,1.1,,,10-26-26,True,09009253660,2016-06-28 12:55:33.060338,2016-06-28 12:55:33.191204
4452,10754,6543.0,Malda 1 - STL Malda,2016-06-28,5.1,0.13,0.49,284,29,134,2.7,0.07,0.04,1.3,,,10-26-26,True,09009253661,2016-06-28 12:55:33.307269,2016-06-28 12:55:33.439660
4453,10755,6544.0,Malda 1 - STL Malda,2016-06-28,5.9,0.1,0.34,204,47,161,4.2,0.05,0.03,1.1,,,10-26-26,True,09009253662,2016-06-28 12:55:33.566904,2016-06-28 12:55:33.717655
4454,10756,6545.0,Malda 1 - STL Malda,2016-06-28,6,0.09,0.72,420,62,228,6,0.14,0.07,2.1,,,10-26-26,True,09009253663,2016-06-28 12:55:33.869302,2016-06-28 12:55:34.031210
4455,10757,6546.0,Malda 1 - STL Malda,2016-06-28,5.4,0.07,0.51,300,71,295,7.1,0.1,0.05,1.6,,,10-26-26,True,09009253664,2016-06-28 12:55:34.188948,2016-06-28 12:55:34.361054
4456,10758,6547.0,Malda 1 - STL Malda,2016-06-28,5.5,0.06,0.57,310,45,174,4.5,0.09,0.04,1.7,,,10-26-26,True,09009253665,2016-06-28 12:55:34.580977,2016-06-28 12:55:34.986454
4457,10759,6548.0,Malda 1 - STL Malda,2016-06-28,5.4,0.07,0.45,260,35,255,3.2,0.07,0.03,1.4,,,10-26-26,True,09009253666,2016-06-28 12:55:35.331442,2016-06-28 12:55:35.671404
4458,10760,6549.0,Malda 1 - STL Malda,2016-06-28,5.3,0.08,0.3,150,72,402,6.9,0.06,0.03,1,,,10-26-26,True,09009253667,2016-06-28 12:55:35.940488,2016-06-28 12:55:36.304220
4459,10761,6550.0,Malda 1 - STL Malda,2016-06-28,5.4,0.1,0.75,420,32,268,3.2,0.12,0.07,1.3,,,10-26-26,True,09009253668,2016-06-28 12:55:36.609118,2016-06-28 12:55:36.963734
4460,10762,6551.0,Malda 1 - STL Malda,2016-06-28,5.2,0.11,0.45,280,60,201,3.2,0.09,0.04,1.5,,,10-26-26,True,09009253669,2016-06-28 12:55:37.250828,2016-06-28 12:55:37.523681
4461,10763,6552.0,Malda 1 - STL Malda,2016-06-28,5.4,0.17,0.39,220,32,2174,1.5,0.06,0.03,1.3,,,10-26-26,False,,2016-06-28 12:55:37.787511,2016-06-28 12:55:37.787511
4462,10764,6553.0,Malda 1 - STL Malda,2016-06-28,5.3,0.09,0.27,150,65,281,3.1,0.05,0.02,0.08,,,10-26-26,True,09009253671,2016-06-28 13:01:22.811612,2016-06-28 13:01:23.513475
4463,10765,6554.0,Malda 1 - STL Malda,2016-06-28,5.1,0.06,0.52,300,75,362,3.2,0.1,0.05,1.6,,,10-26-26,True,09009253672,2016-06-28 13:01:23.733554,2016-06-28 13:01:23.992216
4464,10766,6555.0,Malda 1 - STL Malda,2016-06-28,4.9,0.05,0.34,200,32,174,1.5,0.05,0.03,1.1,,,10-26-26,True,09009253673,2016-06-28 13:01:24.109105,2016-06-28 13:01:24.277833
4465,10767,6556.0,Malda 1 - STL Malda,2016-06-28,4.8,0.07,1.02,590,32,268,1.6,0.2,0.01,3.3,,,10-26-26,True,09009253674,2016-06-28 13:01:24.395351,2016-06-28 13:01:24.551158
4466,10768,6557.0,Malda 1 - STL Malda,2016-06-28,5.1,0.09,0.75,420,65,295,3.2,0.12,0.07,1.4,,,10-26-26,True,09009253675,2016-06-28 13:01:24.742571,2016-06-28 13:01:24.940871
4467,10769,6558.0,Malda 1 - STL Malda,2016-06-28,5,0.1,0.55,290,67,228,3.1,0.09,0.05,1.5,,,10-26-26,True,09009253676,2016-06-28 13:01:25.127980,2016-06-28 13:01:25.387383
4468,10770,6559.0,Malda 1 - STL Malda,2016-06-28,4.7,0.04,0.64,364,77,255,3.8,0.09,0.06,2.1,,,10-26-26,True,09009253677,2016-06-28 13:01:25.550598,2016-06-28 13:01:25.765117
4469,10771,6560.0,Malda 1 - STL Malda,2016-06-28,5.3,0.06,0.46,260,35,255,4.5,0.07,0.04,1.5,,,10-26-26,True,09009253678,2016-06-28 13:01:25.959938,2016-06-28 13:01:26.251949
4470,10772,6561.0,Malda 1 - STL Malda,2016-06-28,5,0.05,0.51,296,22,268,1.1,0.1,0.05,1.2,,,10-26-26,True,09009253679,2016-06-28 13:01:26.494134,2016-06-28 13:01:26.838470
4471,10773,6562.0,Malda 1 - STL Malda,2016-06-28,5.6,0.07,0.64,360,15,174,1.5,0.12,0.06,2.1,,,10-26-26,True,09009253680,2016-06-28 13:01:27.204198,2016-06-28 13:01:27.534422
4472,10774,6563.0,Malda 1 - STL Malda,2016-06-28,5.4,0.06,0.42,242,24,201,1.2,0.08,0.04,1.2,,,10-26-26,True,09009253681,2016-06-28 13:01:27.757252,2016-06-28 13:01:28.067767
4473,10775,6564.0,Malda 1 - STL Malda,2016-06-28,5.3,0.09,0.48,274,32,268,1.6,0.09,0.03,1.5,,,10-26-26,True,09009253682,2016-06-28 13:01:28.285640,2016-06-28 13:01:28.710156
4474,10776,6565.0,Malda 1 - STL Malda,2016-06-28,5.1,0.1,0.25,140,19,161,1.9,0.04,0.02,0.06,,,10-26-26,True,09009253683,2016-06-28 13:01:28.954077,2016-06-28 13:01:29.283957
4475,10777,6566.0,Malda 1 - STL Malda,2016-06-28,5.2,0.11,0.55,280,85,201,4.5,0.09,0.05,1.7,,,10-26-26,True,09009253684,2016-06-28 13:01:29.529364,2016-06-28 13:01:29.871328
4476,10778,6567.0,Malda 1 - STL Malda,2016-06-28,5.3,0.17,0.37,220,62,375,3.1,0.06,0.03,1.2,,,10-26-26,True,09009253685,2016-06-28 13:01:30.023009,2016-06-28 13:01:30.178082
4477,50061,,Nadia 1 - STL Berhampore,2016-06-28,7.56,0.4,0.49,273,71,142,12.45,0.48,0.19,11.98,2.11,0.31,10-26-26,True,13017236178,2016-06-28 13:12:14.373000,2016-06-28 13:12:14.637507
4478,50062,,Nadia 1 - STL Berhampore,2016-06-28,7.59,0.23,0.57,328,47,165,12.44,0.54,0.25,6.92,2.45,0.31,10-26-26,True,13017236179,2016-06-28 13:12:14.780658,2016-06-28 13:12:15.023885
4479,50063,,Nadia 1 - STL Berhampore,2016-06-28,7.98,0.24,0.49,273,56,142,10.32,0.29,0.31,10.36,2.11,0.56,10-26-26,True,13017236180,2016-06-28 13:12:15.168924,2016-06-28 13:12:15.336751
4480,50064,,Nadia 1 - STL Berhampore,2016-06-28,7.54,0.29,0.53,300,58,154,14.56,0.51,0.19,8.73,2.28,0.78,10-26-26,True,13017236181,2016-06-28 13:12:15.449789,2016-06-28 13:12:15.644354
4481,50065,,Nadia 1 - STL Berhampore,2016-06-28,7.98,0.35,0.48,266,59,139,10.98,0.42,0.28,10.47,2.06,0.39,10-26-26,True,13017236182,2016-06-28 13:12:15.869746,2016-06-28 13:12:16.073912
4482,50066,,Nadia 1 - STL Berhampore,2016-06-28,7.53,0.56,0.45,246,45,131,12.35,0.53,0.14,16.86,1.94,0.98,10-26-26,True,13017236183,2016-06-28 13:12:16.217922,2016-06-28 13:12:16.468793
4483,50067,,Nadia 1 - STL Berhampore,2016-06-28,7.52,0.37,0.74,443,56,107,10.24,0.52,0.25,11.14,1.59,0.35,10-26-26,True,13017236184,2016-06-28 13:12:16.585360,2016-06-28 13:12:16.777555
4484,50068,,Nadia 1 - STL Berhampore,2016-06-28,8.02,0.41,0.48,266,28,139,12.97,0.49,0.31,12.34,2.06,0.43,10-26-26,True,13017236185,2016-06-28 13:12:16.911627,2016-06-28 13:12:17.139989
4485,50069,,Nadia 1 - STL Berhampore,2016-06-28,7.69,0.26,0.61,355,37,177,13.65,0.53,0.29,7.83,2.62,0.41,10-26-26,True,13017236186,2016-06-28 13:12:17.260095,2016-06-28 13:12:17.479910
4486,50070,,Nadia 1 - STL Berhampore,2016-06-28,7.23,0.46,0.78,470,26,126,14.26,0.47,0.24,13.79,3.35,0.34,10-26-26,True,13017236187,2016-06-28 13:12:17.646131,2016-06-28 13:12:17.857590
4487,50071,,Nadia 1 - STL Berhampore,2016-06-28,7.46,0.23,0.41,219,75,119,12.78,0.28,0.26,6.92,1.76,0.36,10-26-26,True,13017236188,2016-06-28 13:12:17.998239,2016-06-28 13:12:18.286680
4488,50072,,Nadia 1 - STL Berhampore,2016-06-28,7.42,0.27,0.35,178,46,102,14.69,0.56,0.18,8.13,1.51,0.92,10-26-26,True,13017236189,2016-06-28 13:12:18.433531,2016-06-28 13:12:18.609000
4489,50073,,Nadia 1 - STL Berhampore,2016-06-28,7.45,0.29,0.56,321,23,162,13.78,0.51,0.33,12.64,2.41,0.46,10-26-26,True,13017236190,2016-06-28 13:12:18.748592,2016-06-28 13:12:18.971179
4490,50074,,Nadia 1 - STL Berhampore,2016-06-28,7.98,0.31,0.49,273,58,142,12.45,0.32,0.26,12.37,2.11,0.97,10-26-26,True,13017236191,2016-06-28 13:12:19.103740,2016-06-28 13:12:19.278887
4491,50075,,Nadia 1 - STL Berhampore,2016-06-28,6.89,0.42,0.48,266,55,139,12.64,0.5,0.28,13.26,2.06,0.39,10-26-26,True,13017236192,2016-06-28 13:12:19.405522,2016-06-28 13:12:19.605955
4492,50076,,Nadia 1 - STL Berhampore,2016-06-28,7.56,0.33,0.61,355,52,177,11.89,0.41,0.31,9.93,2.62,0.43,10-26-26,True,13017236193,2016-06-28 13:12:19.715311,2016-06-28 13:12:19.859239
4493,50077,,Nadia 1 - STL Berhampore,2016-06-28,6.48,0.23,0.52,294,25,151,10.56,0.39,0.16,16.32,2.24,0.45,10-26-26,True,13017236194,2016-06-28 13:12:19.998600,2016-06-28 13:12:20.183560
4494,50078,,Nadia 1 - STL Berhampore,2016-06-28,6.98,0.34,0.37,192,34,107,13.46,0.41,0.31,10.23,1.59,0.43,10-26-26,True,13017236195,2016-06-28 13:12:20.335027,2016-06-28 13:12:20.547496
4495,50079,,Nadia 1 - STL Berhampore,2016-06-28,7.99,0.29,0.46,253,26,133,13.64,0.56,0.25,8.73,1.98,0.35,10-26-26,True,13017236196,2016-06-28 13:12:20.653543,2016-06-28 13:12:20.808042
